,Low,High,Open,Close,Volume_BTC,,,,,,
1.70417E+12,45390,45411.16,45385.96,45399.83,17.92933,1.70417E+12,813957.8809,900,9.23486,419258.7055,0
1.70417E+12,45401.67,45431.98,45398.83,45414.25,35.83469,1.70417E+12,1627596.583,1574,20.39156,926200.6589,0
1.70417E+12,45413.79,45493.28,45413,45489,52.57704,1.70417E+12,2390234.837,2792,29.92149,1360304.947,0
1.70417E+12,45488.89,45495,45454,45477.21,40.8041,1.70417E+12,1855501.304,1658,20.5072,932564.1808,0
1.70417E+12,45479.51,45553.95,45455.55,45490.87,83.89102,1.70417E+12,3816826.09,3105,47.5943,2165401.592,0
1.70417E+12,45494.51,45502,45450,45463.97,37.06931,1.70417E+12,1685836.163,1279,16.58286,754152.1387,0
1.70417E+12,45465.84,45480.18,45397.59,45478.01,92.31111,1.70417E+12,4194455.191,2911,35.63349,1619360.63,0
1.70417E+12,45478.01,45506.8,45440.91,45445.96,49.97927,1.70417E+12,2273054.41,2003,23.31662,1060488.205,0
1.70417E+12,45444.86,45468.48,45384.78,45422.18,62.18611,1.70417E+12,2824956.742,2383,32.78761,1489451.123,0
1.70417E+12,45422.33,45452.61,45381.83,45399.99,59.77216,1.70417E+12,2714969.811,2279,29.25716,1328948.152,0
1.70417E+12,45399.87,45425.73,45381.18,45394.51,32.59861,1.70417E+12,1479904.294,1263,16.54698,751241.2465,0
1.70417E+12,45395.45,45485.65,45394.85,45471.99,52.37103,1.70417E+12,2379970.31,2305,27.79052,1262859.181,0
1.70417E+12,45469.17,45475.82,45423.8,45451.88,33.61199,1.70417E+12,1527795.785,1408,14.58687,663052.5132,0
1.70417E+12,45450.39,45483,45420,45437.19,43.48575,1.70417E+12,1976638.554,1804,17.98914,817712.3514,0
1.70417E+12,45436.42,45458.61,45415.29,45421.57,20.53452,1.70417E+12,933074.7074,996,9.67061,439434.2691,0
1.70417E+12,45424.31,45449.87,45406.85,45430.23,31.92604,1.70417E+12,1450249.618,1181,16.79972,763153.1485,0
1.70417E+12,45430.13,45440.81,45404.39,45412.55,24.54128,1.70417E+12,1114719.625,883,12.23324,555689.2927,0
1.70417E+12,45412.55,45428,45408.01,45412.5,18.83173,1.70417E+12,855280.2253,584,9.12936,414652.1307,0
1.70417E+12,45412.5,45440.13,45399.79,45414.52,28.61082,1.70417E+12,1299610.668,1218,13.74691,624439.1408,0
1.70417E+12,45417.21,45437.71,45399.17,45433.38,20.80386,1.70417E+12,944903.5043,696,11.41183,518345.0525,0
1.70417E+12,45433.38,45457.72,45415.71,45455.99,12.33077,1.70417E+12,560232.5528,648,7.51143,341309.6272,0
1.70417E+12,45455.97,45490.57,45440.93,45447.98,46.66177,1.70417E+12,2121722.39,1501,24.14585,1097994.492,0
1.70417E+12,45447.82,45475.73,45438.1,45457.86,26.48224,1.70417E+12,1203747.811,1033,11.20487,509329.0836,0
1.70417E+12,45459.52,45465.99,45410.53,45425.23,31.4756,1.70417E+12,1429943.747,1156,15.88911,721860.0507,0
1.70417E+12,45425.36,45472.35,45419.37,45467.03,27.63742,1.70417E+12,1256280.477,1065,14.86761,675806.5658,0
1.70417E+12,45467.03,45508.48,45414.18,45418.24,52.93113,1.70417E+12,2406896.243,2287,26.47305,1203906.516,0
1.70417E+12,45417.12,45423.99,45397.59,45402,27.21707,1.70417E+12,1235948.831,1027,11.11079,504577.5622,0
1.70417E+12,45399.4,45404.21,45307.66,45332.22,70.87635,1.70417E+12,3214443.848,2975,34.6951,1573553.337,0
1.70417E+12,45332.53,45378.53,45312.54,45342.32,45.05819,1.70417E+12,2042889.947,2105,22.01581,998223.5945,0
1.70417E+12,45342.32,45352.62,45297.1,45297.1,47.46978,1.70417E+12,2151383.361,1344,14.43699,654329.9573,0
1.70417E+12,45299.81,45315.97,45286.86,45296.23,27.73655,1.70417E+12,1256501.26,1048,16.78362,760336.9347,0
1.70417E+12,45296.81,45340.03,45292.77,45316.77,58.43267,1.70417E+12,2648314.039,2715,25.42084,1152149.278,0
1.70417E+12,45316.9,45347.38,45312.66,45345.84,29.3135,1.70417E+12,1328828.55,969,11.2284,509026.573,0
1.70417E+12,45342.86,45357.88,45328.94,45352.94,35.26542,1.70417E+12,1599086.112,1036,16.21961,735525.1849,0
1.70417E+12,45352.94,45400,45346.19,45388.22,43.48923,1.70417E+12,1973367.045,1861,19.5089,885232.1052,0
1.70417E+12,45388.22,45442.99,45384.02,45430.28,46.89703,1.70417E+12,2129827.837,2180,23.47823,1066273.615,0
1.70417E+12,45429.94,45451.99,45396.56,45396.56,43.02359,1.70417E+12,1954440.241,1705,23.22869,1055233.372,0
1.70417E+12,45397.22,45417.55,45349.69,45350.04,43.07811,1.70417E+12,1954741.229,1589,18.59433,843699.9379,0
1.70417E+12,45348.83,45389.08,45339,45384.82,54.41284,1.70417E+12,2468448.556,1348,25.07812,1137631.702,0
1.70417E+12,45384.97,45403.7,45352.01,45372.12,37.54226,1.70417E+12,1703601.319,1521,17.64086,800506.3702,0
1.70417E+12,45372.12,45391.32,45325,45330.07,37.28746,1.70417E+12,1691188.09,1468,18.61002,844072.4224,0
1.70417E+12,45331.45,45373.01,45330,45361.99,37.46941,1.70417E+12,1699388.532,1303,23.98211,1087708.64,0
1.70417E+12,45359.54,45379,45330.8,45376,64.24398,1.70417E+12,2913694.751,2069,19.31073,875865.1719,0
1.70417E+12,45376.03,45379.18,45346.69,45357.05,21.03314,1.70417E+12,954108.9196,667,9.55941,433625.0884,0
1.70417E+12,45355.43,45382.73,45353.34,45377.65,21.20304,1.70417E+12,961920.3004,767,14.88865,675464.1954,0
1.70417E+12,45377.65,45380,45340.7,45350.6,18.35484,1.70417E+12,832475.5232,750,8.30591,376694.625,0
1.70417E+12,45350.13,45373.01,45341.37,45364.13,24.48988,1.70417E+12,1110799.506,853,14.8934,675537.2705,0
1.70417E+12,45363.13,45371.19,45344.37,45355.76,21.14287,1.70417E+12,958987.0592,713,7.82728,355044.0269,0
1.70417E+12,45354.86,45374.12,45346.5,45363.38,19.07567,1.70417E+12,865315.0065,658,9.83065,445951.9422,0
1.70417E+12,45363.68,45384.97,45362.16,45372.6,15.19863,1.70417E+12,689603.5657,608,8.88937,403348.428,0
1.70417E+12,45373.21,45419.27,45369,45413.72,29.84082,1.70417E+12,1354633.065,1515,15.89712,721646.5399,0
1.70417E+12,45414.03,45420,45371.82,45378.4,46.78319,1.70417E+12,2123800.392,1845,16.07699,729836.7069,0
1.70417E+12,45378.38,45391.18,45338.01,45344.67,52.09465,1.70417E+12,2362943.49,1650,22.45519,1018564.446,0
1.70417E+12,45347.37,45355.93,45318.56,45322.72,27.48803,1.70417E+12,1246256.651,1268,12.2532,555579.3308,0
1.70417E+12,45322.58,45383.91,45315.34,45343.76,77.35895,1.70417E+12,3508186.993,3367,35.01984,1587992.724,0
1.70417E+12,45344.65,45346.75,45312.84,45325,23.47128,1.70417E+12,1063855.633,1027,11.79063,534449.8926,0
1.70417E+12,45322.83,45343.03,45300.8,45328.01,40.0821,1.70417E+12,1816526.033,1750,21.99415,996806.6693,0
1.70417E+12,45330.53,45333.46,45299.97,45306.13,25.94763,1.70417E+12,1175740.069,1046,12.32771,558610.0457,0
1.70417E+12,45309.22,45338.01,45308.73,45333.99,21.82609,1.70417E+12,989253.6991,851,12.19553,552734.8747,0
1.70417E+12,45336.06,45336.06,45307.87,45313.14,24.0252,1.70417E+12,1088882.524,775,10.97016,497193.3364,0
1.70417E+12,45312.6,45312.6,45235.11,45261.48,65.36393,1.70417E+12,2958931.134,2517,32.00591,1448815.422,0
1.70417E+12,45261.51,45309.11,45252,45292.02,51.7453,1.70417E+12,2343005.136,2123,25.08508,1135917.073,0
1.70417E+12,45290.68,45323.64,45268.52,45318.9,66.35431,1.70417E+12,3005295.186,2879,38.32617,1735931.25,0
1.70417E+12,45318.91,45321.51,45290.03,45298.99,17.2912,1.70417E+12,783322.3912,714,8.21901,372343.8483,0
1.70417E+12,45298.99,45310.92,45281.15,45285.01,14.70811,1.70417E+12,666236.1765,628,6.48915,293957.9864,0
1.70417E+12,45286.81,45299.2,45280,45287.43,12.00545,1.70417E+12,543697.5713,591,4.91883,222769.6274,0
1.70417E+12,45289.4,45301.79,45279.02,45287.61,19.09184,1.70417E+12,864668.68,869,10.90583,493944.3079,0
1.70417E+12,45290.81,45318,45267.16,45313.27,57.01487,1.70417E+12,2582515.446,2078,31.98782,1448940.877,0
1.70417E+12,45311.77,45315.83,45276,45293.58,21.8399,1.70417E+12,989186.1167,1072,10.01616,453638.5547,0
1.70417E+12,45293.18,45310.76,45278.39,45297.66,39.70644,1.70417E+12,1798458.563,1571,20.97774,950182.6331,0
1.70417E+12,45297.68,45305.99,45280.36,45280.36,22.38239,1.70417E+12,1013701.406,645,8.775,397449.0158,0
1.70417E+12,45281.67,45298.13,45274.44,45279.71,20.04186,1.70417E+12,907683.3666,708,9.46974,428908.4187,0
1.70417E+12,45278.01,45308,45270.04,45273.7,35.29864,1.70417E+12,1598631.944,1275,18.09623,819560.6622,0
1.70417E+12,45273.84,45303.22,45269.6,45279.87,33.68816,1.70417E+12,1525648.46,1317,18.7029,847018.4776,0
1.70417E+12,45277.89,45306.76,45265,45268,45.23476,1.70417E+12,2048525.925,1546,25.45059,1152667.396,0
1.70417E+12,45269.36,45279.56,45256.64,45270,44.80439,1.70417E+12,2028288.728,1545,25.16641,1139316.955,0
1.70417E+12,45269.23,45285.61,45253,45258.06,59.54409,1.70417E+12,2695451.324,2355,31.50728,1426353.909,0
1.70417E+12,45256.64,45286.74,45251,45262.01,59.49952,1.70417E+12,2693428.748,2224,29.26585,1324875.529,0
1.70417E+12,45264.67,45268.14,45247,45256.79,21.2073,1.70417E+12,959755.0826,842,9.39452,425171.3923,0
1.70417E+12,45257.47,45277.12,45244.09,45262.01,32.90209,1.70417E+12,1489201.713,1169,18.13905,821024.9021,0
1.70417E+12,45262.14,45289.01,45259.39,45263.52,48.35092,1.70417E+12,2189057.122,1820,24.99956,1131892.035,0
1.70417E+12,45263.26,45278.39,45233,45249.02,52.12927,1.70417E+12,2359373.82,2039,23.9982,1086271.334,0
1.70417E+12,45246.15,45271.56,45233.51,45237.63,41.54731,1.70417E+12,1880118.634,1459,21.82615,987733.1051,0
1.70417E+12,45240.74,45255.29,45236.68,45249.99,37.78121,1.70417E+12,1709497.741,1297,22.66932,1025745.905,0
1.70417E+12,45249.26,45255.36,45222.6,45242.03,32.80956,1.70417E+12,1484311.618,1344,17.56527,794651.6029,0
1.70417E+12,45242.12,45260,45215.39,45224.69,67.30364,1.70417E+12,3044596.178,2623,34.02064,1539021.917,0
1.70417E+12,45224.79,45271.24,45222,45265.47,50.6552,1.70417E+12,2292076.324,2245,28.59581,1293966.457,0
1.70417E+12,45264,45306.7,45255.35,45301.38,45.58857,1.70417E+12,2064226.958,2069,24.47515,1108281.622,0
1.70417E+12,45301.48,45328.38,45300.14,45319.01,18.56593,1.70417E+12,841365.572,1080,8.68121,393427.1154,0
1.70417E+12,45319.15,45350,45312.9,45348.01,31.37252,1.70417E+12,1422200.131,1278,16.77292,760366.307,0
1.70417E+12,45350.4,45376.29,45335,45371.31,28.29035,1.70417E+12,1283140.578,1524,16.30589,739598.2119,0
1.70417E+12,45371.31,45381.68,45352.45,45369.25,33.14241,1.70417E+12,1503603.686,1348,15.83437,718400.0086,0
1.70417E+12,45369.25,45370.67,45336.66,45361.14,34.65233,1.70417E+12,1571648.625,1501,14.81731,672056.2734,0
1.70417E+12,45362.15,45379.32,45344.53,45377.3,18.08098,1.70417E+12,820181.5019,789,8.91026,404193.503,0
1.70417E+12,45375.46,45408.8,45365.46,45404.83,34.51993,1.70417E+12,1566868.823,1211,22.61053,1026373.97,0
1.70417E+12,45407.31,45431.73,45395.62,45409.82,30.26965,1.70417E+12,1374647.297,1380,15.75973,715745.9805,0
1.70417E+12,45409.73,45432.72,45400.1,45432.72,30.13454,1.70417E+12,1368597.415,753,19.56743,888727.5519,0
1.70417E+12,45429.81,45431.88,45326.59,45329.16,53.65366,1.70417E+12,2435101.414,2145,21.23159,963572.0464,0
1.70417E+12,45329.56,45361.88,45329.14,45350,16.81352,1.70417E+12,762479.7302,727,8.10304,367456.4159,0
1.70417E+12,45349.1,45364.67,45349.1,45362,14.57411,1.70417E+12,661032.4981,529,8.06741,365920.8613,0
1.70417E+12,45361.99,45381.34,45336.27,45356.29,26.6876,1.70417E+12,1210584.757,964,13.77509,624881.2706,0
1.70417E+12,45355.83,45381.49,45352.64,45368.15,17.45758,1.70417E+12,791978.4744,774,7.32619,332363.3246,0
1.70417E+12,45369.26,45371.31,45340.98,45360.63,15.68041,1.70417E+12,711207.9642,591,6.42365,291354.3557,0
1.70417E+12,45361.85,45374.01,45342.02,45344.02,22.03384,1.70417E+12,999430.8887,771,9.76462,442942.6738,0
1.70417E+12,45343.45,45357.16,45337.95,45353.88,18.68613,1.70417E+12,847367.9016,588,12.0899,548264.1018,0
1.70417E+12,45351.08,45375.27,45338.66,45360.63,36.18028,1.70417E+12,1640899.37,1418,15.79108,716217.4271,0
1.70417E+12,45360.63,45372.74,45340,45351.06,80.25676,1.70417E+12,3639489.571,2172,28.1786,1278019.575,0
1.70417E+12,45353.17,45388.22,45350.68,45386.57,23.61601,1.70417E+12,1071478.715,1042,13.04205,591731.9597,0
1.70417E+12,45383.64,45383.64,45342.03,45343.97,21.97446,1.70417E+12,996763.2221,908,7.80783,354152.2668,0
1.70417E+12,45344.92,45365,45342.33,45354.48,16.97775,1.70417E+12,769996.0776,668,9.3449,423826.1648,0
1.70417E+12,45353.9,45369.17,45344.97,45357.52,14.0741,1.70417E+12,638385.6668,670,7.01783,318325.8672,0
1.70417E+12,45359.88,45371.44,45327.29,45327.73,47.87053,1.70417E+12,2170906.383,1655,15.19005,688924.5229,0
1.70417E+12,45328.32,45337.61,45310,45325.01,17.5473,1.70417E+12,795344.7395,730,8.29538,376009.065,0
1.70417E+12,45324.56,45344.66,45315.8,45344.66,17.64684,1.70417E+12,799948.4471,739,10.36795,470011.2887,0
1.70417E+12,45344.66,45355.71,45334.22,45339.63,17.98557,1.70417E+12,815552.0301,590,9.25155,419517.6528,0
1.70417E+12,45338.69,45367.92,45325.01,45362.15,18.57798,1.70417E+12,842493.1838,793,8.89296,403290.741,0
1.70417E+12,45363.42,45380.87,45338,45355.53,22.70092,1.70417E+12,1029723.524,1068,10.48408,475581.8118,0
1.70417E+12,45355.51,45365,45330.31,45334.05,34.14643,1.70417E+12,1548433.582,1474,14.66554,665053.0888,0
1.70417E+12,45336.74,45367,45331.46,45363.9,21.25143,1.70417E+12,963733.6941,799,12.12266,549788.0135,0
1.70417E+12,45365.24,45388.77,45363.72,45384.13,19.39962,1.70417E+12,880317.9369,986,8.29789,376555.0145,0
1.70417E+12,45385.88,45393.34,45380.27,45384.11,9.6284,1.70417E+12,437004.5982,452,5.6208,255121.218,0
1.70417E+12,45384.11,45385.46,45357.91,45367.4,11.83527,1.70417E+12,536959.4308,540,5.16426,234302.1166,0
1.70417E+12,45367.4,45370.7,45342.65,45350.95,15.12719,1.70417E+12,686094.8019,546,6.80494,308643.9865,0
1.70417E+12,45351.61,45356.83,45327.85,45328.58,14.63112,1.70417E+12,663318.5882,735,5.84822,265134.288,0
1.70417E+12,45329.71,45350.48,45322.01,45341.92,22.75123,1.70417E+12,1031443.407,907,12.06773,547120.0587,0
1.70417E+12,45342.28,45357.6,45331.44,45337.9,12.10749,1.70417E+12,549021.6114,583,5.92529,268695.7152,0
1.70417E+12,45340.35,45344.41,45315,45321.99,21.53612,1.70417E+12,976251.8216,963,9.80733,444589.5661,0
1.70417E+12,45320.23,45339.16,45310,45328,31.71724,1.70417E+12,1437702.87,1654,17.0447,772633.2469,0
1.70417E+12,45329,45386,45326.25,45373.53,35.99314,1.70417E+12,1632729.372,1544,18.17616,824494.3686,0
1.70417E+12,45376.11,45400,45368.49,45388.9,75.83995,1.70417E+12,3442542.913,2595,50.93165,2312013.999,0
1.70417E+12,45388.51,45389.48,45357.59,45363.99,18.30347,1.70417E+12,830521.5392,837,6.73006,305366.6445,0
1.70417E+12,45365.64,45393.24,45348,45362.6,31.06384,1.70417E+12,1409410.726,1248,16.1305,731861.9627,0
1.70417E+12,45360.14,45367.19,45310.16,45319.31,31.73189,1.70417E+12,1438612.05,1475,16.55266,750450.1245,0
1.70417E+12,45319.34,45325.19,45274.5,45276.1,30.88065,1.70417E+12,1398804.659,1105,11.16602,505810.2988,0
1.70417E+12,45275.84,45283.55,45222.84,45229.82,35.67134,1.70417E+12,1614255.185,1811,14.65549,663198.2707,0
1.70417E+12,45228.35,45254.06,45228.35,45250.12,37.35987,1.70417E+12,1690249.378,1267,18.93632,856749.0726,0
1.70417E+12,45249.97,45260.52,45229.7,45252.84,27.94112,1.70417E+12,1264256.829,986,11.74988,531674.1844,0
1.70417E+12,45253.42,45280.74,45250,45269.75,28.61794,1.70418E+12,1295329.224,832,15.71396,711306.8679,0
1.70418E+12,45269.99,45290.84,45253.58,45277.27,29.99492,1.70418E+12,1357848.512,1114,16.89711,764950.7434,0
1.70418E+12,45274.61,45274.99,45261.18,45268.07,12.23619,1.70418E+12,553926.9825,505,6.13845,277887.598,0
1.70418E+12,45268.41,45283.22,45255.47,45259.88,26.26168,1.70418E+12,1188901.518,948,10.64293,481844.1631,0
1.70418E+12,45258.72,45270,45247.72,45254.42,56.44585,1.70418E+12,2554399.612,1138,15.78707,714508.5699,0
1.70418E+12,45256.05,45277.58,45249.41,45256.13,32.52636,1.70418E+12,1472285.182,1184,12.99408,588195.4064,0
1.70418E+12,45255.27,45269.22,45240.6,45247.99,23.29576,1.70418E+12,1054246.133,751,11.7309,530906.2199,0
1.70418E+12,45248.64,45252.76,45222.22,45231,13.50055,1.70418E+12,610708.0311,524,4.97236,224943.7092,0
1.70418E+12,45229.13,45279,45214.46,45270.38,30.80291,1.70418E+12,1393561.85,1669,16.41818,742830.074,0
1.70418E+12,45271.17,45283.42,45246.59,45270.56,49.58616,1.70418E+12,2244644.251,2158,23.27328,1053553.703,0
1.70418E+12,45270.43,45283.22,45257.66,45277.73,21.96431,1.70418E+12,994342.8747,948,11.3411,513455.1892,0
1.70418E+12,45278,45294.31,45238.92,45244.64,37.28191,1.70418E+12,1687801.773,1543,15.43817,698960.6214,0
1.70418E+12,45242.55,45270.05,45223.16,45262.31,24.1716,1.70418E+12,1093751.84,1111,13.18803,596786.7173,0
1.70418E+12,45261.99,45278.68,45249.91,45272.75,15.32339,1.70418E+12,693614.6573,800,8.45055,382531.5784,0
1.70418E+12,45272.63,45306.95,45266.02,45292.11,24.2585,1.70418E+12,1098650.117,1182,12.3797,560673.603,0
1.70418E+12,45292.81,45304.88,45286.86,45299.4,12.04656,1.70418E+12,545654.013,580,5.39321,244299.6243,0
1.70418E+12,45299.12,45311.75,45292.12,45301.51,19.92768,1.70418E+12,902801.3445,788,9.29957,421319.5205,0
1.70418E+12,45301.51,45328.19,45298.6,45328.19,18.15332,1.70418E+12,822605.1791,830,10.99297,498158.7658,0
1.70418E+12,45325.93,45333.16,45318.12,45322.13,8.42064,1.70418E+12,381661.9454,538,3.36383,152468.4723,0
1.70418E+12,45321.94,45330.15,45280.6,45288.9,20.60232,1.70418E+12,933505.3729,947,7.67395,347748.2914,0
1.70418E+12,45286.91,45320,45275,45315.8,27.52854,1.70418E+12,1246918.216,1515,14.02558,635295.9006,0
1.70418E+12,45314.91,45325,45302.46,45315.71,14.42175,1.70418E+12,653520.1798,774,7.17027,324925.6567,0
1.70418E+12,45315.14,45320.82,45310.83,45316.54,4.10051,1.70418E+12,185822.1801,217,2.41676,109523.2455,0
1.70418E+12,45316.46,45325.12,45295.92,45314.58,15.3495,1.70418E+12,695470.76,709,7.80356,353584.6496,0
1.70418E+12,45313.52,45316.28,45281.12,45293.38,13.91557,1.70418E+12,630363.6531,844,6.23348,282368.8451,0
1.70418E+12,45293.37,45304.3,45277.16,45302.02,13.16859,1.70418E+12,596412.9756,616,8.63686,391183.4261,0
1.70418E+12,45304.27,45322.01,45289.01,45302,15.42403,1.70418E+12,698788.3891,704,7.64503,346358.1297,0
1.70418E+12,45301.85,45315.24,45293.73,45301.87,16.20805,1.70418E+12,734294.9827,677,8.44707,382693.7676,0
1.70418E+12,45303.29,45315.8,45297.38,45312.7,9.75271,1.70418E+12,441868.3195,493,5.38389,243932.9241,0
1.70418E+12,45310.74,45335.33,45308.91,45320,13.87104,1.70418E+12,628697.3436,852,7.17179,325060.9588,0
1.70418E+12,45318.76,45353.36,45318.76,45352.51,20.69898,1.70418E+12,938304.5801,698,10.58516,479875.7351,0
1.70418E+12,45350.31,45356.8,45326.01,45332.88,20.33997,1.70418E+12,922176.7333,908,9.32768,422881.3222,0
1.70418E+12,45332.89,45335.14,45318,45325.75,8.84533,1.70418E+12,400932.8274,305,2.94223,133360.1793,0
1.70418E+12,45324.88,45339.19,45313.67,45316.3,15.78663,1.70418E+12,715497.2374,582,6.88379,312006.3445,0
1.70418E+12,45315.81,45322.42,45291.49,45294.77,27.3579,1.70418E+12,1239387.205,1165,13.35573,605059.5358,0
1.70418E+12,45297.38,45300.48,45280.39,45288.88,12.76366,1.70418E+12,578066.4016,463,4.27691,193711.5371,0
1.70418E+12,45287.71,45300.45,45268.97,45278.57,30.1716,1.70418E+12,1366294.889,835,10.45582,473542.131,0
1.70418E+12,45278.45,45292.59,45275.51,45283.84,14.54475,1.70418E+12,658635.4612,730,7.19585,325862.6026,0
1.70418E+12,45285.1,45290,45266.92,45269.12,17.93436,1.70418E+12,811989.4504,597,7.87007,356327.2036,0
1.70418E+12,45269.21,45299.09,45264.4,45296.33,16.76682,1.70418E+12,759333.2236,719,9.14915,414342.8083,0
1.70418E+12,45296.33,45315,45285,45315,16.08044,1.70418E+12,728431.1122,644,8.16524,369882.099,0
1.70418E+12,45315.4,45328.9,45310.4,45317.54,15.06673,1.70418E+12,682834.3372,559,6.5769,298074.707,0
1.70418E+12,45318.74,45328.07,45286.47,45290.25,17.59875,1.70418E+12,797408.1228,598,7.45663,337902.4413,0
1.70418E+12,45290.25,45300.57,45285.72,45295.92,17.41397,1.70418E+12,788765.7416,716,9.7339,440907.3181,0
1.70418E+12,45294.5,45343.43,45294.05,45337.88,22.51456,1.70418E+12,1020406.089,1454,14.66412,664603.0292,0
1.70418E+12,45337.87,45362.9,45330.6,45351.54,26.47531,1.70418E+12,1200577.126,1234,13.15349,596461.2453,0
1.70418E+12,45353.46,45365.71,45344.75,45360,18.09681,1.70418E+12,820775.9905,750,7.75692,351829.4285,0
1.70418E+12,45358.89,45358.89,45342.52,45350.96,12.15816,1.70418E+12,551369.3199,550,4.93706,223898.8611,0
1.70418E+12,45353.27,45361.49,45348.52,45354.1,8.44016,1.70418E+12,382800.9671,298,4.28797,194486.421,0
1.70418E+12,45352.13,45373.58,45326.59,45341.81,27.37658,1.70418E+12,1241565.629,1118,12.63733,573137.641,0
1.70418E+12,45340.62,45345.7,45331.01,45340.9,9.33874,1.70418E+12,423397.0898,448,5.66591,256884.0959,0
1.70418E+12,45340.88,45349.24,45320,45323.87,15.18989,1.70418E+12,688646.2671,521,6.86872,311422.5686,0
1.70418E+12,45323.86,45325.74,45298.6,45300,17.40721,1.70418E+12,788701.8469,571,5.31506,240838.179,0
1.70418E+12,45300.47,45346.87,45300.47,45344.76,27.12889,1.70418E+12,1229576.719,1154,15.28271,692654.5592,0
1.70418E+12,45344.88,45367.99,45341.84,45352.16,22.84274,1.70418E+12,1036035.144,903,11.79497,534966.7281,0
1.70418E+12,45352.27,45355.93,45336.5,45346.12,11.41498,1.70418E+12,517622.8851,472,5.42269,245908.8936,0
1.70418E+12,45346.92,45346.92,45315.56,45320.29,16.07491,1.70418E+12,728650.8091,701,6.28312,284803.2268,0
1.70418E+12,45320.7,45329.62,45292.34,45299.07,12.25535,1.70418E+12,555323.4815,598,6.53843,296277.5365,0
1.70418E+12,45301.78,45320,45301.78,45309.89,15.4063,1.70418E+12,698067.7667,725,7.1632,324577.3508,0
1.70418E+12,45309.89,45334.84,45299,45304.42,21.94736,1.70418E+12,994596.3841,1153,9.61677,435822.5185,0
1.70418E+12,45306.66,45322.31,45305,45313.88,13.38697,1.70418E+12,606598.6987,544,6.8841,311940.4028,0
1.70418E+12,45314.2,45316.4,45289.01,45290.19,22.60309,1.70418E+12,1023905.948,671,10.94895,495987.5857,0
1.70418E+12,45292.26,45301.38,45278.01,45281.68,19.345,1.70418E+12,876093.11,555,6.29962,285315.9188,0
1.70418E+12,45281.68,45287.99,45222.99,45228,57.65659,1.70418E+12,2609105.655,1828,22.6893,1026717.199,0
1.70418E+12,45227.16,45257.89,45224.82,45255.92,30.14813,1.70418E+12,1363952.228,1617,16.2285,734199.5904,0
1.70418E+12,45254.24,45283.77,45251.62,45276,30.54275,1.70418E+12,1382652.834,898,20.00225,905516.5812,0
1.70418E+12,45275.88,45298.88,45247.01,45289.86,63.20601,1.70418E+12,2861632.527,2655,31.05343,1405948.499,0
1.70418E+12,45286.07,45312.11,45282.01,45304.7,17.37845,1.70418E+12,787267.9573,966,7.39528,335025.4517,0
1.70418E+12,45304.7,45315.24,45290,45306.79,17.60134,1.70418E+12,797412.269,839,10.68015,483866.7804,0
1.70418E+12,45306.79,45320,45305.23,45313.58,19.85449,1.70418E+12,899675.9804,622,11.4323,518067.3555,0
1.70418E+12,45312.13,45340,45311.53,45333.63,21.12522,1.70418E+12,957551.4194,954,12.15858,551113.5996,0
1.70418E+12,45334.17,45345.52,45325.25,45338.86,20.70051,1.70418E+12,938451.758,717,9.62211,436242.4981,0
1.70418E+12,45338.64,45356.56,45322.69,45345.05,41.03964,1.70418E+12,1860906.586,1121,26.56882,1204802.836,0
1.70418E+12,45345.17,45400,45342.5,45398,71.90474,1.70418E+12,3263264.255,2454,44.18132,2005101.231,0
1.70418E+12,45397.98,45456,45390.62,45456,94.36717,1.70418E+12,4285954.942,3372,64.89652,2947191.677,0
1.70418E+12,45456.17,45456.17,45412.97,45420.34,33.42292,1.70418E+12,1518567.48,2105,16.52083,750629.5097,0
1.70418E+12,45422.01,45448.64,45417.07,45429.59,21.6339,1.70418E+12,982757.4218,770,5.47861,248897.4807,0
1.70418E+12,45429.39,45437.23,45391.55,45401.57,32.73689,1.70418E+12,1486544.4,1117,19.66892,893085.1742,0
1.70418E+12,45402.02,45409.38,45390,45403.88,17.07427,1.70418E+12,775164.2136,669,8.47706,384875.1857,0
1.70418E+12,45404.75,45420.48,45394.37,45412.71,17.65135,1.70418E+12,801498.7426,935,9.05024,410952.9586,0
1.70418E+12,45412.34,45413.71,45362.87,45364.12,24.90805,1.70418E+12,1130480.582,1156,11.09169,503415.1977,0
1.70418E+12,45363.58,45394.01,45345,45394,23.99126,1.70418E+12,1088392.375,1093,13.85288,628450.8129,0
1.70418E+12,45393.32,45416.46,45389.18,45404.48,28.62368,1.70418E+12,1299590.565,1071,10.22725,464348.7275,0
1.70418E+12,45404.12,45416,45392.2,45411.99,27.87474,1.70418E+12,1265642.318,727,18.78714,853027.9933,0
1.70418E+12,45409.6,45453.45,45409.6,45441.52,39.14661,1.70418E+12,1778603.23,1451,19.18848,871888.967,0
1.70418E+12,45441.39,45441.39,45393.04,45416.58,67.83755,1.70418E+12,3080753.752,2197,32.55234,1478360.729,0
1.70418E+12,45414.63,45457.34,45406.15,45450.88,47.15996,1.70418E+12,2142516.798,2460,24.69471,1121945.544,0
1.70418E+12,45449.72,45507.41,45444.56,45478.01,155.98809,1.70418E+12,7096060.943,2785,48.22744,2193523.355,0
1.70418E+12,45477.36,45534.88,45477.36,45531.99,101.78064,1.70418E+12,4631977.949,3607,53.1154,2417356.223,0
