,Open,High,Low,Close,Volume_BTC
1.68031E+12,28606.53,28621.63,28600.09,28621.63,11.12945
1.68031E+12,28621.62,28627.34,28605.77,28624.7,14.95638
1.68031E+12,28624.71,28823.52,28624.7,28786.84,212.2323
1.68031E+12,28786.83,28812,28764.71,28812,48.68258
1.68031E+12,28813.99,28823.92,28775.7,28787.99,24.28764
1.68031E+12,28788,28812.97,28778.1,28793.73,12.62536
1.68031E+12,28792.04,28792.04,28750.02,28750.02,26.24093
1.68031E+12,28750.02,28753.07,28726.66,28734.8,27.38362
1.68031E+12,28734.8,28750.66,28730,28750.66,7.773
1.68031E+12,28750.66,28769.55,28744.85,28744.86,16.71608
1.68031E+12,28744.11,28744.11,28700.32,28710.72,23.22849
1.68032E+12,28710.72,28726.62,28698.87,28726.61,9.17204
1.68032E+12,28726.61,28727.14,28712.8,28712.8,6.87368
1.68032E+12,28712.8,28712.8,28695.36,28695.37,4.78246
1.68032E+12,28695.36,28708,28670.12,28692,43.11996
1.68032E+12,28692,28692,28672.47,28684.36,19.06087
1.68032E+12,28684.36,28701.97,28681.98,28701.97,5.74119
1.68032E+12,28701.97,28701.97,28637.39,28641.5,25.22114
1.68032E+12,28641.5,28641.51,28590,28596.45,27.24791
1.68032E+12,28596.45,28598.48,28547.85,28590.74,32.53168
1.68032E+12,28590.75,28607.42,28590.74,28605.64,9.59472
1.68032E+12,28605.64,28631.06,28601.01,28607.19,14.11234
1.68032E+12,28607.19,28630,28602.7,28629.99,12.84992
1.68032E+12,28630,28646.59,28609.1,28612.46,17.34226
1.68032E+12,28612.45,28642.83,28612.45,28634.2,16.30056
1.68032E+12,28634.2,28644.05,28633.7,28637.9,14.57028
1.68032E+12,28637.9,28645.35,28620.73,28630.23,25.11711
1.68032E+12,28630.23,28630.24,28613.28,28613.29,7.12611
1.68032E+12,28613.28,28613.74,28613.24,28613.74,3.20531
1.68032E+12,28613.73,28613.74,28603,28603,8.06592
1.68032E+12,28603,28619.15,28602.9,28619.14,12.55816
1.68032E+12,28619.14,28620.09,28600,28600.01,13.43399
1.68032E+12,28600.01,28600.01,28578.19,28579.45,7.28204
1.68032E+12,28579.45,28582.75,28577.29,28577.29,2.50331
1.68032E+12,28577.3,28577.3,28575.04,28575.05,3.71982
1.68032E+12,28575.04,28575.05,28541.14,28548.01,14.74937
1.68032E+12,28548.01,28566.24,28548.01,28561.16,8.09988
1.68032E+12,28560.09,28560.09,28523.33,28533.07,10.39314
1.68032E+12,28533.07,28555.99,28533.07,28554.84,7.17991
1.68032E+12,28554.85,28554.85,28540.01,28540.01,7.31349
1.68032E+12,28540.01,28540.02,28482.62,28484.88,25.25609
1.68032E+12,28484.88,28493.84,28481.83,28493.83,10.31235
1.68032E+12,28493.84,28513.71,28493.83,28496.01,6.35588
1.68032E+12,28496.01,28520,28489.05,28519.99,9.61304
1.68032E+12,28520,28542.73,28510.52,28539.02,12.63457
1.68032E+12,28539.93,28541.88,28522.18,28523.46,4.45371
1.68032E+12,28523.47,28540,28523.47,28530.16,3.67906
1.68032E+12,28530.15,28530.15,28523.93,28529.41,3.1622
1.68032E+12,28529.41,28539.89,28529.41,28539.88,5.3386
1.68032E+12,28539.89,28539.89,28539.88,28539.88,0.7411
1.68032E+12,28539.88,28559.55,28539.88,28543.66,14.54372
1.68032E+12,28543.65,28556.25,28540,28556.25,7.0076
1.68032E+12,28557.25,28559.57,28549.93,28549.94,8.4351
1.68032E+12,28549.94,28568.56,28549.94,28566.87,9.5757
1.68032E+12,28568.45,28588.54,28568,28583.15,25.55015
1.68032E+12,28583.15,28592.36,28583.15,28592.36,6.55859
1.68032E+12,28592.35,28592.36,28576.26,28590.7,20.27412
1.68032E+12,28590.7,28599.09,28590.7,28599.08,3.62897
1.68032E+12,28599.08,28599.86,28581.4,28581.4,10.16922
1.68032E+12,28581.4,28597.33,28580.8,28597.33,9.22598
1.68032E+12,28597.33,28597.33,28589.5,28595.21,3.47028
1.68032E+12,28595.21,28599.97,28595.21,28598.58,3.13369
1.68032E+12,28598.58,28599.02,28598.57,28599.02,0.70091
1.68032E+12,28599.02,28599.03,28597.16,28598.27,1.33286
1.68032E+12,28598.27,28612.01,28598.27,28612,3.79607
1.68032E+12,28612,28612.85,28595.21,28595.22,7.33321
1.68032E+12,28595.01,28595.61,28588.67,28588.67,5.78217
1.68032E+12,28587.89,28587.89,28581.63,28581.63,2.72979
1.68032E+12,28581.63,28581.64,28576.82,28577.12,10.41356
1.68032E+12,28577.12,28581.98,28572.86,28572.86,4.67961
1.68032E+12,28572.31,28572.31,28559.24,28566.58,4.47084
1.68032E+12,28566.58,28569.18,28563.17,28569.18,4.00609
1.68032E+12,28569.17,28569.17,28563.76,28563.77,1.81782
1.68032E+12,28563.77,28563.77,28556.23,28556.23,3.85225
1.68032E+12,28556.23,28561.95,28548.25,28561.94,8.89506
1.68032E+12,28563.76,28588.99,28563.76,28581.8,7.7566
1.68032E+12,28581.8,28591.38,28563.28,28563.29,19.52854
1.68032E+12,28563.29,28563.29,28544.15,28544.15,4.07801
1.68032E+12,28543.7,28552.23,28543.56,28550.01,4.13383
1.68032E+12,28550,28567.96,28550,28564.9,6.48363
1.68032E+12,28564.9,28569.45,28564.9,28569.45,1.58856
1.68032E+12,28569.45,28570,28566.07,28566.07,4.68302
1.68032E+12,28566.07,28571.61,28560.47,28571.6,5.09245
1.68032E+12,28571.6,28571.6,28566.15,28566.16,1.34252
1.68032E+12,28566.16,28566.16,28565.73,28565.74,0.6838
1.68032E+12,28565.73,28565.73,28544.98,28544.99,2.30989
1.68032E+12,28544.98,28547.87,28542.71,28547.87,1.16697
1.68032E+12,28547.86,28547.86,28542.71,28546.09,1.76605
1.68032E+12,28546.09,28547.19,28538.48,28538.49,10.13177
1.68032E+12,28538.48,28546.72,28536.99,28544.4,1.95208
1.68032E+12,28544.4,28544.4,28535.11,28535.23,2.25922
1.68032E+12,28535.23,28540.99,28534.36,28540.48,4.94826
1.68032E+12,28540.47,28541.52,28539.27,28541.52,1.34622
1.68032E+12,28541.71,28553.21,28541.71,28553.21,1.54715
1.68032E+12,28553.21,28570.74,28553.2,28565.7,11.87789
1.68032E+12,28565.71,28569.33,28560.14,28560.15,6.33327
1.68032E+12,28560.14,28562.16,28560.14,28562.01,3.39501
1.68032E+12,28562,28568.59,28548.69,28548.69,6.19602
1.68032E+12,28548.7,28548.7,28537.47,28537.48,2.0615
1.68032E+12,28537.48,28543.35,28537.48,28543.34,6.76187
1.68032E+12,28543.04,28543.04,28522.26,28522.85,3.76663
1.68032E+12,28522.85,28522.85,28521.77,28522.17,1.09309
1.68032E+12,28522.18,28522.18,28516.67,28516.67,3.26088
1.68032E+12,28516.67,28537.1,28516.66,28537.1,8.16487
1.68032E+12,28537.1,28545.88,28537.09,28545.88,6.11011
1.68032E+12,28545.88,28549.99,28541.8,28541.8,4.12515
1.68032E+12,28541.81,28555.47,28541.8,28555.46,1.55308
1.68032E+12,28555.48,28557.46,28555.46,28555.47,2.24538
1.68032E+12,28555.47,28559.24,28552.08,28552.09,3.48966
1.68032E+12,28552.09,28552.09,28546.3,28548.01,1.62495
1.68032E+12,28548.01,28548.01,28543.28,28543.29,2.16441
1.68032E+12,28543.28,28552.96,28543.28,28552.95,3.1693
1.68032E+12,28552.95,28560,28552.95,28558.69,4.39155
1.68032E+12,28558.69,28560,28558.68,28560,0.76914
1.68032E+12,28559.99,28569.21,28559.99,28568.62,2.69998
1.68032E+12,28568.62,28568.62,28560.05,28560.05,3.2358
1.68032E+12,28560.06,28564.89,28560.04,28560.05,8.43915
1.68032E+12,28560.05,28562.25,28560.04,28562.24,2.25371
1.68032E+12,28562.25,28562.25,28554.5,28554.51,2.46991
1.68032E+12,28554.5,28554.5,28551.11,28551.11,0.90703
1.68032E+12,28551.11,28551.19,28548.27,28551.18,1.33972
1.68032E+12,28551.18,28551.18,28550.01,28550.02,3.00011
1.68032E+12,28550.01,28550.02,28538.63,28538.64,4.0188
1.68032E+12,28538.64,28541.71,28538.64,28541.71,5.301
1.68032E+12,28541.71,28547.03,28541.7,28547.03,2.18724
1.68032E+12,28547.03,28555.19,28547.02,28555.19,3.69657
1.68032E+12,28555.19,28567.99,28555.19,28567.98,6.31537
1.68032E+12,28567.99,28582.68,28567.99,28582.68,4.39907
1.68032E+12,28582.69,28586.86,28579.6,28586.85,7.07344
1.68032E+12,28586.86,28586.86,28586.75,28586.75,0.50872
1.68032E+12,28586.75,28589.53,28586.75,28589.53,0.4865
1.68032E+12,28589.53,28589.53,28578.18,28583.32,4.34446
1.68032E+12,28583.32,28583.33,28578.18,28581.56,2.48148
1.68032E+12,28581.56,28586.76,28578.45,28586.75,3.24713
1.68032E+12,28586.76,28590,28578.71,28588.53,12.64083
1.68032E+12,28585.82,28585.82,28575.06,28575.07,0.91111
1.68032E+12,28575.07,28577.18,28574.14,28577.16,1.23717
1.68032E+12,28577.17,28577.17,28574.45,28574.45,0.85006
1.68032E+12,28574.45,28588.72,28574.45,28588.72,7.09705
1.68032E+12,28588.72,28603.32,28588.71,28603.32,3.31841
1.68032E+12,28603.32,28604.68,28580.01,28580.01,5.75514
1.68032E+12,28580.01,28580.01,28568.31,28568.31,5.30702
1.68032E+12,28568.32,28578.3,28565.43,28578.29,3.61827
1.68032E+12,28578.29,28579.16,28578.29,28579.16,2.55697
1.68032E+12,28579.15,28581.32,28579.06,28581.31,1.84544
1.68032E+12,28581.32,28581.32,28581.11,28581.12,0.36388
1.68032E+12,28581.12,28581.12,28581.11,28581.11,0.47838
1.68032E+12,28581.11,28584.33,28581.11,28584.33,1.0522
1.68032E+12,28584.32,28593.78,28584.32,28589.07,3.95708
1.68032E+12,28589.06,28598.89,28589.06,28598.89,1.63762
1.68032E+12,28598.88,28604.15,28587.79,28604.15,7.06864
1.68032E+12,28604.15,28604.16,28597,28599.19,5.41153
1.68032E+12,28599.19,28601.62,28597,28597.21,3.49653
1.68032E+12,28597.21,28597.84,28597,28597,1.19804
1.68032E+12,28597,28599.43,28596.2,28597.41,9.9018
1.68032E+12,28600.59,28600.6,28595.46,28595.46,2.44231
1.68032E+12,28595.01,28601.58,28594.02,28601.58,8.96462
1.68032E+12,28601.58,28601.58,28601.57,28601.58,0.81737
1.68032E+12,28601.57,28603.7,28598.84,28600,2.30651
1.68032E+12,28600.01,28604.15,28600,28604.15,2.93225
1.68032E+12,28604.15,28605,28603.6,28605,2.58198
1.68032E+12,28605,28618.35,28604.99,28617.94,10.72626
1.68032E+12,28617.93,28624.58,28617.93,28623.19,7.74606
1.68032E+12,28623.18,28627.27,28622.79,28626.54,2.82432
1.68032E+12,28626.54,28626.54,28612.2,28612.2,6.2281
1.68032E+12,28612.21,28612.21,28601.57,28601.57,2.59148
1.68032E+12,28601.57,28607.01,28601.57,28607,4.43297
1.68032E+12,28607,28607.01,28603.51,28603.51,1.08859
1.68032E+12,28603.52,28627.76,28603.52,28627.76,6.54931
1.68032E+12,28627.76,28631.03,28623.84,28623.84,5.21571
1.68032E+12,28623.85,28623.85,28622.3,28622.3,0.8676
1.68032E+12,28622.3,28622.88,28622.3,28622.88,1.61023
1.68032E+12,28622.87,28630.32,28622.87,28625.29,3.29583
1.68032E+12,28625.29,28625.29,28625.28,28625.29,1.41974
1.68032E+12,28625.29,28625.29,28605.99,28605.99,1.51552
1.68032E+12,28605.03,28605.03,28594.24,28594.35,5.60515
1.68032E+12,28594.35,28600,28593.09,28594.88,8.22924
1.68032E+12,28595.01,28595.01,28588.67,28588.68,12.6751
1.68033E+12,28588.67,28592.89,28588.67,28590.73,4.31443
1.68033E+12,28590.73,28590.73,28583.44,28584,16.20571
1.68033E+12,28584.01,28592.7,28584.01,28591.51,3.64583
1.68033E+12,28591.51,28597.89,28591.51,28597.88,2.02086
1.68033E+12,28597.88,28597.89,28587.06,28587.07,4.45162
1.68033E+12,28587.06,28588,28582.94,28586.06,4.08373
1.68033E+12,28586.05,28586.06,28582.18,28585.18,1.95168
1.68033E+12,28585.18,28585.18,28582.85,28582.85,1.16325
1.68033E+12,28582.84,28593.36,28582.84,28593.36,1.06947
1.68033E+12,28593.36,28593.97,28593.35,28593.97,1.5015
1.68033E+12,28593.97,28599.98,28591.48,28591.48,1.94168
1.68033E+12,28591.49,28591.49,28578.25,28578.25,1.81536
1.68033E+12,28578.25,28578.25,28572.32,28572.32,2.48213
1.68033E+12,28572.32,28572.33,28568.08,28569.88,3.26313
1.68033E+12,28569.88,28584.95,28568.06,28584.94,3.00263
1.68033E+12,28584.95,28584.95,28580.41,28580.42,0.85149
1.68033E+12,28580.42,28585.8,28580,28580.01,2.27194
1.68033E+12,28580,28580,28570,28574.4,3.95234
1.68033E+12,28574.41,28577.37,28574.4,28577.36,1.70194
1.68033E+12,28577.36,28577.37,28568.84,28568.84,2.79938
1.68033E+12,28568.84,28568.84,28567,28567.01,4.06233
1.68033E+12,28567,28568.24,28558.98,28558.98,4.81485
1.68033E+12,28558.99,28574.83,28558.98,28574.83,1.55977
1.68033E+12,28574.82,28582.52,28571.85,28571.85,5.15832
1.68033E+12,28571.18,28578.61,28571.17,28577.29,4.04381
1.68033E+12,28577.28,28577.28,28564.32,28564.32,2.13399
1.68033E+12,28564.32,28564.33,28561.69,28562.53,0.96673
1.68033E+12,28562.53,28563.9,28561.69,28561.7,1.48315
1.68033E+12,28561.7,28569.37,28561.7,28565.52,3.53144
1.68033E+12,28565.52,28572.7,28565.52,28572.7,2.13718
1.68033E+12,28572.69,28572.7,28566.57,28566.86,8.02168
1.68033E+12,28566.87,28566.87,28548.66,28548.66,13.05125
1.68033E+12,28548.66,28552.26,28541.77,28541.78,5.05698
1.68033E+12,28541.78,28549.24,28541.77,28549.23,1.36203
1.68033E+12,28549.23,28549.24,28543.52,28543.63,1.53807
1.68033E+12,28543.64,28550.3,28543.64,28550.3,2.08227
1.68033E+12,28550.31,28550.32,28541.66,28541.66,3.86918
1.68033E+12,28541.67,28551.15,28541.66,28551.14,4.72457
1.68033E+12,28551.14,28564,28549.21,28564,6.29047
1.68033E+12,28564,28564.53,28560.53,28560.54,2.96492
1.68033E+12,28560.54,28560.54,28560.03,28560.04,0.23102
1.68033E+12,28560.03,28560.04,28551.85,28555.24,1.88679
1.68033E+12,28555.25,28555.29,28552.51,28552.51,2.42901
1.68033E+12,28552.51,28556.06,28552.51,28555.79,1.69735
1.68033E+12,28555.8,28564.95,28555.79,28564.94,1.28406
1.68033E+12,28564.94,28568.05,28564.94,28565.96,1.25719
1.68033E+12,28565.95,28567.96,28563.73,28567.96,0.56285
1.68033E+12,28567.95,28567.96,28565.56,28565.56,1.64838
1.68033E+12,28565.57,28568.07,28565.56,28567.99,1.10429
1.68033E+12,28567.98,28574.27,28567.98,28574.27,1.65196
1.68033E+12,28574.26,28574.26,28573.34,28573.34,1.53713
1.68033E+12,28573.35,28574.95,28573.34,28574.94,0.48918
1.68033E+12,28574.95,28576.43,28574.94,28576.42,3.14905
1.68033E+12,28576.43,28577.14,28576.12,28576.12,2.71926
1.68033E+12,28574.82,28574.82,28570.3,28570.3,1.05032
1.68033E+12,28570.3,28570.3,28570.29,28570.3,0.4038
1.68033E+12,28570.3,28574.81,28570.29,28574.81,1.35777
1.68033E+12,28574.8,28574.94,28574.8,28574.93,0.37394
1.68033E+12,28574.93,28575.36,28574.93,28574.93,0.62591
1.68033E+12,28574.93,28577.1,28574.93,28577.09,1.38586
1.68033E+12,28577.09,28578.54,28577.09,28578.54,0.83012
1.68033E+12,28578.53,28579.3,28578.53,28579.3,0.89657
1.68033E+12,28579.3,28579.94,28579.3,28579.93,0.4929
1.68033E+12,28579.94,28583.39,28573.86,28573.86,1.95575
1.68033E+12,28573.87,28573.87,28573.86,28573.87,0.44383
1.68033E+12,28573.86,28573.87,28569.74,28569.74,3.66932
1.68033E+12,28569.75,28569.75,28565.12,28565.12,17.05039
1.68033E+12,28565.13,28565.13,28555.1,28558.6,7.89249
1.68033E+12,28558.6,28558.61,28551.96,28554.81,5.97311
1.68033E+12,28554.81,28554.81,28550.7,28550.71,4.13215
1.68033E+12,28550.7,28550.71,28550.33,28550.33,1.13177
1.68033E+12,28550.07,28551.59,28529.19,28539.53,9.58855
1.68033E+12,28539.53,28541.89,28537.62,28537.63,1.52975
1.68033E+12,28537.63,28543.65,28533.05,28543.65,2.36139
1.68033E+12,28543.66,28543.66,28534.7,28541.98,2.39433
1.68033E+12,28541.99,28543.25,28541.98,28543.25,0.7784
1.68033E+12,28543.25,28543.3,28538.71,28538.71,2.07812
1.68033E+12,28538.71,28538.72,28535.76,28535.77,0.63098
1.68033E+12,28535.76,28539.53,28535.24,28535.24,1.67556
1.68033E+12,28534.69,28534.69,28534.68,28534.69,0.59016
1.68033E+12,28534.69,28534.69,28517.62,28517.62,19.91726
1.68033E+12,28517.61,28517.61,28499,28500,16.12896
1.68033E+12,28499.99,28500,28494.51,28497.6,6.26728
1.68033E+12,28497.6,28499.96,28491.03,28496.8,4.81128
1.68033E+12,28496.81,28496.81,28485,28485.01,7.91188
1.68033E+12,28485,28485.01,28462.65,28469.58,15.58169
1.68033E+12,28469.58,28481.69,28455.22,28477.59,10.09808
1.68033E+12,28477.6,28485.08,28460,28462.84,13.34547
1.68033E+12,28463.31,28479.99,28451.21,28479.86,19.67104
1.68033E+12,28479.87,28484.81,28460.45,28467.53,22.37251
1.68033E+12,28463.12,28463.3,28463.11,28463.3,2.17589
1.68033E+12,28463.29,28463.3,28449,28449,18.83886
1.68033E+12,28449.01,28459.16,28435.14,28441.64,27.56609
1.68033E+12,28443.68,28443.68,28389,28397.75,93.05228
1.68033E+12,28397.76,28414.72,28366.74,28414.72,23.36002
1.68033E+12,28414.72,28422.89,28381.07,28407.96,17.46685
1.68033E+12,28407.95,28427.28,28407.95,28427.28,7.35667
1.68033E+12,28427.28,28430.59,28427.28,28430.59,5.40385
1.68033E+12,28430.58,28441.06,28430.58,28441.06,14.72996
1.68033E+12,28441.63,28457.76,28441.63,28456.71,10.4349
1.68033E+12,28456.72,28464.09,28456.65,28462.19,4.97876
1.68033E+12,28462.2,28464.7,28457.26,28457.26,2.10646
1.68033E+12,28457.26,28465,28457.25,28465,1.59186
1.68033E+12,28465,28465.26,28461.29,28465.25,1.35708
1.68033E+12,28465.26,28465.26,28463.02,28463.64,1.74864
1.68033E+12,28463.64,28469.76,28463.64,28469.76,4.53094
1.68033E+12,28469.76,28497.71,28469.76,28494.64,19.60875
1.68033E+12,28494.64,28498.03,28485.8,28491.72,4.7614
1.68033E+12,28490.66,28496.64,28488.87,28492.06,1.19829
1.68033E+12,28491.98,28501.38,28488.92,28493.52,2.98183
1.68033E+12,28493.51,28493.52,28482.93,28482.93,1.595
1.68033E+12,28482.94,28483.71,28478.23,28483.71,4.68033
1.68033E+12,28483.7,28484.67,28481.63,28481.64,0.98675
1.68033E+12,28481.64,28486.72,28477.8,28477.8,3.71559
1.68033E+12,28477.8,28478.17,28475.59,28475.6,2.14703
1.68033E+12,28475.59,28475.6,28471.16,28475.03,9.87565
1.68033E+12,28475.04,28475.73,28475.03,28475.73,1.29992
1.68033E+12,28475.73,28487.14,28475.73,28487.14,0.86468
1.68033E+12,28487.13,28487.99,28484.88,28484.89,3.24387
1.68033E+12,28484.89,28492,28484.63,28491.99,3.54636
1.68033E+12,28491.99,28493,28475.3,28475.3,2.87717
1.68033E+12,28475.29,28476.79,28475.29,28476.78,0.90811
1.68033E+12,28476.78,28493.83,28476.78,28493.83,1.84068
1.68033E+12,28493.84,28493.84,28482.28,28482.28,1.50766
1.68033E+12,28482.28,28482.28,28475.61,28477.53,2.33277
1.68033E+12,28477.53,28478.73,28475.3,28475.78,2.67939
1.68033E+12,28475.77,28475.78,28475.77,28475.77,0.37685
1.68033E+12,28475.27,28475.27,28466.43,28466.43,0.74638
1.68033E+12,28466.43,28466.43,28460.02,28462.38,11.0024
1.68033E+12,28462.39,28464.17,28460.02,28464.16,1.50423
1.68033E+12,28464.16,28467.07,28464.16,28467.06,1.77148
1.68033E+12,28467.07,28477.18,28467.07,28475.48,6.46591
