,Open,High,Low,Close,Volume_BTC
1.66459E+12,19414.21,19418.18,19401.7,19414.34,71.39879
1.66459E+12,19414.69,19419.79,19412.23,19418.4,28.5887
1.66459E+12,19418.9,19426,19416.5,19422.36,36.75169
1.66459E+12,19422.37,19434.66,19422.37,19432.92,38.44204
1.66459E+12,19432.92,19439.99,19428.03,19430.08,59.36084
1.66459E+12,19430.08,19435.67,19428.31,19432.78,24.5562
1.66459E+12,19433.35,19436,19413.77,19415.22,84.1664
1.66459E+12,19415.23,19415.38,19400.64,19407.01,92.17014
1.66459E+12,19407.68,19414.89,19404.74,19412.04,33.22171
1.66459E+12,19411.74,19412.92,19401.63,19406.72,54.78213
1.66459E+12,19405.9,19408.38,19390.71,19395.78,95.45663
1.66459E+12,19395.89,19406.32,19391.35,19399.04,96.95551
1.66459E+12,19398.7,19399.19,19383.7,19387.75,57.10075
1.66459E+12,19387.72,19394.98,19386.59,19392.39,28.04297
1.66459E+12,19392.79,19392.79,19388.25,19392,28.9978
1.66459E+12,19392.28,19408.25,19391.78,19398.74,49.81821
1.66459E+12,19399.46,19403.76,19399.13,19401.87,27.69217
1.66459E+12,19401.88,19407.4,19400.57,19401.1,30.55798
1.66459E+12,19401.64,19405.99,19400.01,19404.88,23.50336
1.66459E+12,19405.24,19405.99,19400,19400.96,25.02315
1.66459E+12,19400.83,19413.62,19400.83,19410.42,53.32921
1.66459E+12,19410.69,19411.72,19405.57,19407.81,33.0158
1.66459E+12,19407.42,19409.61,19406.23,19408.05,11.87464
1.66459E+12,19408.59,19414.82,19407.8,19410.24,26.71691
1.66459E+12,19411.43,19414.35,19409.69,19411.69,24.32662
1.66459E+12,19411.69,19413.07,19404.54,19410.48,37.74436
1.66459E+12,19410.26,19410.74,19398.97,19403.61,40.53955
1.66459E+12,19402.41,19405.48,19398.73,19403.05,33.66858
1.66459E+12,19403.1,19403.1,19397.15,19398.61,32.79622
1.66459E+12,19398.41,19398.61,19363.99,19367.1,105.45456
1.6646E+12,19365.67,19383.96,19364.38,19380.27,47.63847
1.6646E+12,19379.57,19398.49,19378.55,19397.1,55.32383
1.6646E+12,19397.59,19404.42,19392.76,19402.54,52.3356
1.6646E+12,19402.15,19403.74,19397.9,19400.73,36.06884
1.6646E+12,19400.73,19403.84,19393.76,19394.96,36.68462
1.6646E+12,19394.96,19406.28,19394,19399.73,44.08842
1.6646E+12,19400.9,19406.45,19390.72,19393.26,51.68149
1.6646E+12,19394,19400.6,19387.54,19394.04,52.34478
1.6646E+12,19395.48,19400.69,19387.65,19396.3,51.91645
1.6646E+12,19396.8,19400.59,19393.68,19397.2,31.20905
1.6646E+12,19397.19,19400.3,19390.36,19394.39,31.55707
1.6646E+12,19394.38,19406.45,19393.32,19405,26.32412
1.6646E+12,19404.95,19405.5,19397.96,19399.75,26.47568
1.6646E+12,19399.75,19405.03,19398.21,19402.06,10.94491
1.6646E+12,19403.2,19404,19399.33,19401.18,18.17721
1.6646E+12,19401.69,19406.34,19399,19404.96,22.6179
1.6646E+12,19405.08,19408.2,19398.26,19400.84,43.87507
1.6646E+12,19400.59,19404.64,19399.31,19402.85,17.25022
1.6646E+12,19402.64,19404.29,19398.01,19402.99,16.67573
1.6646E+12,19403,19404.7,19399.49,19403.91,13.32564
1.6646E+12,19404.01,19415.26,19400.21,19406.07,65.20136
1.6646E+12,19406.07,19410.54,19402.69,19407.14,34.20818
1.6646E+12,19406.39,19414.9,19404.92,19411.02,13.62955
1.6646E+12,19411.74,19412.34,19407.11,19410.08,14.3071
1.6646E+12,19410.34,19410.89,19407,19409.67,9.27924
1.6646E+12,19409.66,19411,19407.08,19410.39,21.48892
1.6646E+12,19411,19414,19409.11,19411.79,15.458
1.6646E+12,19411.89,19416,19410.6,19413.59,14.27105
1.6646E+12,19413.1,19413.66,19409.31,19412.26,17.30669
1.6646E+12,19411.77,19419.17,19410.5,19416.89,43.66008
1.6646E+12,19417.38,19419.99,19413.17,19413.37,20.73898
1.6646E+12,19413.86,19413.86,19401.04,19404.68,51.31849
1.6646E+12,19404.17,19409.9,19402.94,19406.88,43.71748
1.6646E+12,19406.91,19413.51,19403.44,19411.35,23.80014
1.6646E+12,19411.43,19412.53,19409.2,19410.81,9.16308
1.6646E+12,19410.6,19411.99,19406.4,19407.41,11.60522
1.6646E+12,19408.13,19411.74,19406.48,19408.6,9.35608
1.6646E+12,19408.62,19409.5,19405.84,19407.99,7.93405
1.6646E+12,19407.19,19407.8,19398.15,19403.03,73.43537
1.6646E+12,19402.39,19413.55,19395.57,19410.28,52.53309
1.6646E+12,19410.07,19413.13,19405.6,19407.2,31.71722
1.6646E+12,19406.7,19409.67,19404.81,19406.01,20.5514
1.6646E+12,19406,19413,19397.63,19410,101.89274
1.6646E+12,19409.99,19420.86,19408.77,19417.68,45.07086
1.6646E+12,19417.67,19418.86,19413.89,19416.26,18.09919
1.6646E+12,19416.12,19418,19406.88,19408.36,21.44107
1.6646E+12,19408.02,19408.67,19400,19400.92,40.35314
1.6646E+12,19400.91,19401.13,19388.56,19392.9,72.63664
1.6646E+12,19392.79,19400,19390.8,19394.32,52.82788
1.6646E+12,19395.31,19398.11,19391.49,19393.67,17.85032
1.6646E+12,19393.66,19395.48,19388.88,19394,31.22003
1.6646E+12,19393.58,19401.49,19390.18,19397.45,52.13233
1.6646E+12,19398.62,19400.93,19392.97,19399,45.64714
1.6646E+12,19400.21,19401.27,19393.52,19394.32,18.04483
1.6646E+12,19394.25,19396.29,19392.6,19395.35,11.74632
1.6646E+12,19395.36,19395.36,19388.15,19390.5,25.07959
1.6646E+12,19390.02,19396.76,19388.18,19393.32,11.81286
1.6646E+12,19393.58,19396.24,19390.1,19390.74,40.63689
1.6646E+12,19391.24,19394.85,19390.09,19392.6,12.52792
1.6646E+12,19392.61,19392.61,19371.33,19379.39,103.80532
1.6646E+12,19379.41,19388.54,19377.91,19386.21,27.18233
1.6646E+12,19387.76,19393.5,19384.77,19391.4,42.89314
1.6646E+12,19393.08,19398.66,19387.87,19396.77,90.867
1.6646E+12,19397.76,19416.66,19395.94,19412.36,131.93984
1.6646E+12,19412.36,19414,19408.16,19411.28,14.83963
1.6646E+12,19411.36,19411.71,19399.33,19404.22,30.65812
1.6646E+12,19403.5,19408.09,19402,19406.27,17.88526
1.6646E+12,19406.69,19414.95,19400.86,19403.33,65.16635
1.6646E+12,19402,19407.65,19401.05,19404.19,67.89637
1.6646E+12,19404.19,19408.96,19400.98,19406.11,36.75016
1.6646E+12,19406.14,19408.84,19402.78,19407.63,36.32412
1.6646E+12,19407.43,19413.84,19405.54,19410.16,28.44532
1.6646E+12,19411.22,19413.48,19404.23,19411.84,29.62811
1.6646E+12,19410.79,19411.65,19405.66,19408.88,17.19916
1.6646E+12,19408.75,19414.12,19406.95,19409.92,31.15253
1.6646E+12,19410.71,19416,19407.54,19413.07,33.50433
1.6646E+12,19413.46,19414.49,19411.21,19412.29,11.79861
1.6646E+12,19412,19421.54,19411.46,19419.06,39.42129
1.6646E+12,19419.3,19419.77,19375.01,19381.94,155.28751
1.6646E+12,19382.36,19390.84,19378.34,19389.1,32.43656
1.6646E+12,19390.63,19395,19387.41,19390.98,34.93235
1.6646E+12,19390.7,19400.74,19389.46,19396.92,38.32062
1.6646E+12,19396.92,19400.98,19395.15,19395.15,8.59602
1.6646E+12,19395.26,19403.29,19395,19397.18,27.12244
1.6646E+12,19397.69,19399.76,19392.08,19397.21,35.80667
1.6646E+12,19398.01,19402.1,19394.04,19399.09,15.49741
1.6646E+12,19397.91,19410,19397.02,19408.45,41.44473
1.6646E+12,19408.2,19410.78,19399.88,19406.85,61.67508
1.6646E+12,19406.97,19410,19405.31,19409.54,32.81151
1.6646E+12,19409.53,19411.54,19404.73,19406.63,20.83929
1.6646E+12,19406.34,19412.56,19401.13,19409.84,33.1239
1.6646E+12,19411.3,19411.53,19405.86,19406.61,19.59332
1.6646E+12,19406.77,19411.52,19405.33,19409.47,13.23346
1.6646E+12,19409.36,19412.06,19406.8,19409.9,10.32892
1.6646E+12,19409.78,19416,19407.48,19413.27,46.72902
1.6646E+12,19413.2,19415,19411.43,19414.18,13.44203
1.6646E+12,19414.22,19416.72,19409.78,19412.44,16.51615
1.6646E+12,19412.42,19415.68,19409.49,19413.28,27.87692
1.6646E+12,19413.32,19414.69,19405.96,19407.48,16.52334
1.6646E+12,19407.85,19413.79,19405.3,19412.02,19.12789
1.6646E+12,19412.77,19414.28,19408.55,19412.25,16.52469
1.6646E+12,19412.39,19414.39,19408.88,19413.14,10.74539
1.6646E+12,19412.3,19416.85,19400.38,19402.17,43.69141
1.6646E+12,19401.62,19402.68,19390,19393.42,84.50427
1.6646E+12,19393.41,19399.29,19392.4,19397.04,38.25575
1.6646E+12,19396.32,19407.02,19394.98,19402.84,30.04862
1.6646E+12,19402.36,19402.88,19396.41,19397.33,24.39137
1.6646E+12,19398.37,19399.05,19387.76,19388.83,30.81099
1.6646E+12,19388.43,19389.44,19382.17,19384,38.37321
1.6646E+12,19384,19389.32,19373.14,19373.63,65.47754
1.6646E+12,19374.59,19386.59,19371.21,19384.03,57.52663
1.6646E+12,19386.07,19386.07,19375.98,19380.27,19.01625
1.6646E+12,19380.26,19381.68,19371.99,19373.7,31.53626
1.6646E+12,19373.7,19376.07,19367.79,19375.28,48.65739
1.6646E+12,19375.29,19376.13,19327.64,19343.11,207.36688
1.6646E+12,19342.51,19357.25,19326,19327.16,119.59078
1.6646E+12,19327.51,19330.89,19295.4,19300,197.45594
1.6646E+12,19298.08,19313.07,19295.73,19306.12,86.98
1.6646E+12,19307.71,19312.06,19271.58,19292,132.8269
1.6646E+12,19293.44,19312.01,19292,19293.41,144.04742
1.6646E+12,19293.18,19309.05,19290.01,19301.44,57.29598
1.6646E+12,19301.18,19309.5,19296.81,19304.62,57.55677
1.6646E+12,19305.11,19311.4,19290.14,19294.88,83.09866
1.6646E+12,19293.76,19304.34,19282.2,19303.84,97.4187
1.6646E+12,19304.35,19321.86,19296.99,19320.6,51.89479
1.6646E+12,19321.82,19322.77,19295.47,19297.69,135.82755
1.6646E+12,19299.31,19312.61,19297.54,19306.02,61.37896
1.6646E+12,19306.05,19306.57,19288.05,19289.97,72.29429
1.6646E+12,19288.45,19304.98,19288.24,19299.17,50.05031
1.6646E+12,19299.8,19303.94,19298.9,19303.52,19.82556
1.6646E+12,19302.85,19312.24,19294.74,19311.27,57.14182
1.6646E+12,19311.28,19313.48,19298,19300.78,44.6229
1.6646E+12,19299.28,19307.23,19298.43,19304.81,32.0398
1.6646E+12,19305.99,19310,19304.02,19308.05,50.21462
1.6646E+12,19309.18,19311.26,19300,19301.72,144.90359
1.6646E+12,19301.11,19302.96,19294.37,19301.45,79.53195
1.6646E+12,19301.54,19307.32,19300.03,19305.66,33.69806
1.6646E+12,19306.34,19308,19301.9,19304.26,25.68054
1.6646E+12,19304.21,19325.99,19301.89,19319.44,63.1752
1.6646E+12,19319.44,19324.86,19304.39,19305.37,56.77626
1.6646E+12,19306.47,19318.31,19305.27,19316.04,35.82519
1.6646E+12,19316.97,19320.25,19296.08,19301.33,104.32509
1.6646E+12,19299.82,19312.79,19296.13,19312.49,44.7726
1.6646E+12,19312.48,19312.49,19298.58,19298.9,48.62781
1.6646E+12,19298.61,19309.95,19293.58,19301.43,52.77289
1.6646E+12,19302.57,19303.02,19294,19296.83,32.89706
1.6646E+12,19297.95,19307.53,19295.88,19306,14.58917
1.6646E+12,19305.65,19309.37,19295.84,19299.01,42.85413
1.6646E+12,19299.1,19303.82,19294.99,19300.1,43.18963
1.6646E+12,19300.1,19327.07,19298.88,19317.72,106.48574
1.6646E+12,19317.71,19319.24,19299.48,19303.76,114.08063
1.6646E+12,19303.68,19306.33,19297.41,19301.45,91.06235
1.6646E+12,19301.45,19303.25,19298.27,19301.25,15.60976
1.6646E+12,19300.39,19305.33,19290.18,19294.36,62.67425
1.6646E+12,19293.89,19296.9,19287.65,19289.98,40.40033
1.6646E+12,19289.97,19293.15,19279.51,19284.34,70.51371
1.6646E+12,19283.23,19302,19283.23,19295.71,48.8611
1.6646E+12,19295.78,19300.59,19294.38,19298.3,28.11954
1.6646E+12,19298.3,19299.46,19293.5,19297.49,32.25329
1.6646E+12,19298.01,19299.04,19295.53,19296.88,18.51984
1.6646E+12,19296.87,19301.8,19295.05,19299.8,29.79332
1.6646E+12,19300.85,19316.33,19299.79,19306.03,43.45644
1.6646E+12,19307.22,19307.94,19294.21,19295.84,42.32517
1.6646E+12,19295.38,19302.33,19292.83,19301.37,24.01616
1.6646E+12,19302.35,19309.99,19298.07,19300.22,49.38532
1.6646E+12,19299.13,19304.21,19294.01,19296.32,43.0185
1.6646E+12,19296.81,19299.71,19293.71,19298.09,22.59779
1.66461E+12,19297.43,19298.41,19282.06,19286.48,66.08357
1.66461E+12,19287.09,19287.09,19279.09,19285.32,43.82737
1.66461E+12,19283.89,19289.26,19277.71,19281.89,52.73628
1.66461E+12,19282.14,19294,19281.65,19290.85,18.22825
1.66461E+12,19291.18,19291.99,19285.16,19289.51,25.2483
1.66461E+12,19289.51,19289.51,19280.01,19285.85,41.52145
1.66461E+12,19285.84,19292.6,19282.79,19290.72,21.48345
1.66461E+12,19291.13,19294.28,19284.18,19287.52,20.68437
1.66461E+12,19287.6,19288,19267.05,19270,92.82878
1.66461E+12,19270,19284.19,19268.28,19281.5,40.23882
1.66461E+12,19282,19283.78,19274.07,19278.77,34.98539
1.66461E+12,19278.97,19286.35,19275.03,19284.37,28.90619
1.66461E+12,19284.37,19290.36,19278.18,19290.29,67.35838
1.66461E+12,19289.8,19309.21,19288.21,19306.72,42.97889
1.66461E+12,19308.29,19323.11,19301.46,19314.32,94.74469
1.66461E+12,19313.92,19316.61,19308.39,19312.01,28.72832
1.66461E+12,19312.43,19313.86,19305.74,19312.01,26.02841
1.66461E+12,19312.75,19315.93,19307.36,19311.72,22.60519
1.66461E+12,19310.93,19313.35,19299.48,19303.14,46.52528
1.66461E+12,19302.92,19309.97,19301.3,19306.91,20.26075
1.66461E+12,19308.7,19310.25,19300.36,19307.92,30.31514
1.66461E+12,19307.85,19314.9,19307.17,19313.66,27.24859
1.66461E+12,19314,19325.06,19312.51,19325,43.93721
1.66461E+12,19325,19325.07,19307,19308.2,45.45678
1.66461E+12,19307.04,19312.99,19307.01,19309.07,21.73351
1.66461E+12,19310.6,19311.26,19304.26,19305.73,28.18387
1.66461E+12,19305.25,19309.53,19295.62,19308.27,77.19239
1.66461E+12,19308.14,19309.49,19302.98,19307.54,13.36206
1.66461E+12,19307.54,19315.07,19307.32,19310.9,65.44695
1.66461E+12,19310.65,19312.3,19298.88,19302.51,48.31594
1.66461E+12,19302,19303.53,19291.44,19295.16,51.08283
1.66461E+12,19294.48,19297.99,19292.79,19296.86,14.58764
1.66461E+12,19296.62,19298,19285.01,19291.2,39.78524
1.66461E+12,19290.86,19293.88,19288.96,19291.66,14.80226
1.66461E+12,19291.26,19293.92,19288.64,19290.25,20.10739
1.66461E+12,19289.87,19296.62,19289,19292.7,35.51879
1.66461E+12,19293.09,19306.39,19290.94,19303.35,38.00532
1.66461E+12,19303.64,19303.94,19292.73,19294.36,24.01066
1.66461E+12,19294.47,19296.41,19290.77,19296.4,14.30666
1.66461E+12,19295.92,19296.4,19284.54,19287.14,61.69695
1.66461E+12,19286.77,19293,19286.01,19290.81,21.33672
1.66461E+12,19291.01,19295.09,19289.69,19291.12,25.76181
1.66461E+12,19290.7,19294.52,19289.61,19292.85,18.23917
1.66461E+12,19292.86,19294.52,19289.21,19293.44,24.17016
1.66461E+12,19293.45,19293.45,19285,19289.1,26.36781
1.66461E+12,19289.09,19298.2,19288.19,19291.96,40.47268
1.66461E+12,19291.62,19292.12,19279.93,19284.42,57.37306
1.66461E+12,19283.63,19285.49,19280.53,19280.55,20.35285
1.66461E+12,19281.04,19283.03,19275,19277.33,50.6222
1.66461E+12,19276.74,19279,19270.27,19272.33,59.69567
1.66461E+12,19272.71,19281.22,19269,19275.12,35.51596
1.66461E+12,19275.36,19279.99,19273.54,19279.61,23.80173
