,Open,High,Low,Close,Volume_BTC,,,,,,
1.69E+12,29135.79,29135.79,29135.79,29135.79,0.0005,1.69E+12,14.567895,1,0.0005,14.567895,0
1.69E+12,29135.79,29135.79,29135.79,29135.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29135.79,29135.79,29135.79,29135.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29135.79,29135.79,29135.79,29135.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29135.79,29135.79,29135.79,29135.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29135.79,29135.79,29135.79,29135.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29144.78,29154.32,29143.2,29143.2,1.02164,1.69E+12,29779.61864,25,0.65278,19028.15672,0
1.69E+12,29143.2,29143.2,29143.2,29143.2,0,1.69E+12,0,0,0,0,0
1.69E+12,29143.2,29143.2,29143.2,29143.2,0,1.69E+12,0,0,0,0,0
1.69E+12,29151.61,29157.3,29151.61,29157.3,0.10343,1.69E+12,3015.173839,3,0.00401,116.920773,0
1.69E+12,29157.3,29157.3,29149.24,29153.07,0.23049,1.69E+12,6719.538654,6,0.13037,3800.738835,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29153.07,29153.07,29153.07,29153.07,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.35,29157.35,29157.2,29157.2,0.10143,1.69E+12,2957.415017,4,0,0,0
1.69E+12,29157.2,29157.2,29157.2,29157.2,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.2,29157.2,29157.2,29157.2,0,1.69E+12,0,0,0,0,0
1.69E+12,29156.51,29156.51,29156.51,29156.51,0.00181,1.69E+12,52.7732831,2,0,0,0
1.69E+12,29156.51,29156.51,29156.51,29156.51,0,1.69E+12,0,0,0,0,0
1.69E+12,29156.51,29156.51,29156.51,29156.51,0,1.69E+12,0,0,0,0,0
1.69E+12,29158.56,29159.05,29158.56,29159.05,0.23387,1.69E+12,6819.376985,5,0.23387,6819.376985,0
1.69E+12,29160.05,29160.19,29160.05,29160.19,0.03591,1.69E+12,1047.142034,2,0.03591,1047.142034,0
1.69E+12,29160.19,29160.19,29160.19,29160.19,0,1.69E+12,0,0,0,0,0
1.69E+12,29160.19,29160.19,29160.19,29160.19,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.8,29176.73,29163.68,29176.73,0.28597,1.69E+12,8342.692722,5,0.26686,7785.372742,0
1.69E+12,29176.73,29176.73,29176.73,29176.73,0,1.69E+12,0,0,0,0,0
1.69E+12,29176.73,29176.73,29176.73,29176.73,0,1.69E+12,0,0,0,0,0
1.69E+12,29169.46,29169.46,29165.13,29165.13,0.46117,1.69E+12,13450.75203,18,0,0,0
1.69E+12,29165.13,29165.13,29165.13,29165.13,0,1.69E+12,0,0,0,0,0
1.69E+12,29165.13,29165.13,29165.13,29165.13,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.66,29163.66,29163.66,29163.66,0.01713,1.69E+12,499.5734958,1,0.01713,499.5734958,0
1.69E+12,29163.66,29163.66,29163.66,29163.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.66,29163.66,29163.66,29163.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.66,29163.66,29163.66,29163.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.85,29157.85,29157.85,29157.85,0.00533,1.69E+12,155.4113405,1,0,0,0
1.69E+12,29157.85,29157.85,29157.85,29157.85,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.85,29157.85,29157.85,29157.85,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.85,29157.85,29157.85,29157.85,0,1.69E+12,0,0,0,0,0
1.69E+12,29157.85,29157.85,29152.64,29152.64,0.10795,1.69E+12,3147.566396,7,0,0,0
1.69E+12,29152.64,29152.64,29152.64,29152.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.64,29152.64,29152.64,29152.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.23,29163.23,29163.23,29163.23,0.13049,1.69E+12,3805.509883,8,0.13049,3805.509883,0
1.69E+12,29163.23,29163.23,29163.23,29163.23,0,1.69E+12,0,0,0,0,0
1.69E+12,29163.23,29163.23,29163.23,29163.23,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.38,29159.38,29159.37,29159.37,0.10256,1.69E+12,2990.585009,2,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29159.37,29159.37,29159.37,29159.37,0,1.69E+12,0,0,0,0,0
1.69E+12,29155.56,29155.56,29155.56,29155.56,0.10001,1.69E+12,2915.847556,1,0,0,0
1.69E+12,29150.52,29152.65,29150.52,29152.65,0.00977,1.69E+12,284.8203255,6,0.00977,284.8203255,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29152.65,29152.65,29152.65,29152.65,0,1.69E+12,0,0,0,0,0
1.69E+12,29130.96,29130.96,29128.52,29128.52,0.17238,1.69E+12,5021.188949,3,0,0,0
1.69E+12,29128.52,29128.52,29128.52,29128.52,0,1.69E+12,0,0,0,0,0
1.69E+12,29128.52,29128.52,29128.52,29128.52,0,1.69E+12,0,0,0,0,0
1.69E+12,29128.52,29128.52,29128.52,29128.52,0,1.69E+12,0,0,0,0,0
1.69E+12,29131.94,29131.94,29131.79,29131.79,0.0058,1.69E+12,168.9648065,2,0,0,0
1.69E+12,29131.79,29131.79,29131.79,29131.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29131.79,29131.79,29131.79,29131.79,0.03613,1.69E+12,1052.531573,5,0,0,0
1.69E+12,29131.79,29131.79,29131.79,29131.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29131.79,29131.79,29131.79,29131.79,0,1.69E+12,0,0,0,0,0
1.69E+12,29137.53,29137.64,29137.53,29137.64,0.09823,1.69E+12,2862.185921,14,0.09823,2862.185921,0
1.69E+12,29137.64,29137.64,29137.64,29137.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29137.64,29137.64,29137.64,29137.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29137.64,29137.64,29137.64,29137.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29137.64,29137.64,29137.64,29137.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29137.64,29137.64,29137.64,29137.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29132.8,29132.8,29118.33,29118.33,0.12051,1.69E+12,3510.517191,3,0.001,29.11833,0
1.69E+12,29118.33,29118.33,29118.33,29118.33,0,1.69E+12,0,0,0,0,0
1.69E+12,29118.33,29118.33,29118.33,29118.33,0,1.69E+12,0,0,0,0,0
1.69E+12,29122.02,29122.16,29122.02,29122.16,0.10858,1.69E+12,3162.082933,2,0.10858,3162.082933,0
1.69E+12,29122.16,29122.16,29122.16,29122.16,0,1.69E+12,0,0,0,0,0
1.69E+12,29116.73,29124.02,29116.73,29123.98,0.01115,1.69E+12,324.7097107,3,0.008,232.9920112,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29123.98,29123.98,29123.98,29123.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29127.87,29127.87,29127.87,29127.87,0.00372,1.69E+12,108.3556764,1,0.00372,108.3556764,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0.01715,1.69E+12,499.4067995,1,0,0,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0,1.69E+12,0,0,0,0,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0,1.69E+12,0,0,0,0,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0,1.69E+12,0,0,0,0,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0,1.69E+12,0,0,0,0,0
1.69E+12,29119.93,29119.93,29119.93,29119.93,0,1.69E+12,0,0,0,0,0
1.69E+12,29109.26,29109.26,29109.25,29109.25,0.00989,1.69E+12,287.8905682,4,0.00989,287.8905682,0
1.69E+12,29109.25,29109.25,29109.25,29109.25,0,1.69E+12,0,0,0,0,0
1.69E+12,29109.25,29109.25,29109.25,29109.25,0,1.69E+12,0,0,0,0,0
1.69E+12,29107.16,29111.27,29107.15,29111.27,0.27027,1.69E+12,7867.073552,5,0.27027,7867.073552,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0.10014,1.69E+12,2915.202578,1,0.10014,2915.202578,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29111.27,29111.27,29111.27,29111.27,0,1.69E+12,0,0,0,0,0
1.69E+12,29114.26,29114.26,29109.42,29109.42,0.20564,1.69E+12,5986.489783,4,0.08814,2566.130876,0
1.69E+12,29109.42,29109.42,29109.42,29109.42,0,1.69E+12,0,0,0,0,0
1.69E+12,29109.42,29109.42,29109.42,29109.42,0,1.69E+12,0,0,0,0,0
1.69E+12,29109.42,29109.42,29109.42,29109.42,0,1.69E+12,0,0,0,0,0
1.69E+12,29102.76,29102.89,29102.76,29102.89,0.10937,1.69E+12,3182.981965,2,0.10937,3182.981965,0
1.69E+12,29102.89,29102.89,29102.89,29102.89,0,1.69E+12,0,0,0,0,0
1.69E+12,29100.09,29102.89,29100.09,29102.89,0.11051,1.69E+12,3216.145286,5,0.10902,3172.786151,0
1.69E+12,29102.89,29102.89,29102.89,29102.89,0,1.69E+12,0,0,0,0,0
1.69E+12,29102.89,29102.89,29102.89,29102.89,0,1.69E+12,0,0,0,0,0
1.69E+12,29094.15,29098.66,29094.15,29098.66,0.10368,1.69E+12,3016.869403,14,0.08652,2517.613789,0
1.69E+12,29098.66,29098.66,29098.66,29098.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29098.66,29098.66,29098.66,29098.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29098.66,29098.66,29098.66,29098.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29098.66,29098.66,29098.66,29098.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29078.16,29096.46,29078.16,29096.46,0.0028,1.69E+12,81.428913,2,0.00055,16.003053,0
1.69E+12,29082.25,29082.25,29075.61,29076.36,0.02317,1.69E+12,673.7046221,6,0.002,58.15272,0
1.69E+12,29076.36,29076.36,29076.36,29076.36,0,1.69E+12,0,0,0,0,0
1.69E+12,29077.75,29085.92,29077.75,29085.92,0.35787,1.69E+12,10407.84256,14,0.35787,10407.84256,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29085.92,29085.92,29085.92,29085.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29079.24,29081.05,29077.89,29077.89,0.21779,1.69E+12,6333.015385,6,0.0992,2884.660608,0
1.69E+12,29077.89,29077.89,29077.89,29077.89,0,1.69E+12,0,0,0,0,0
1.69E+12,29080.6,29080.71,29080.6,29080.71,0.10915,1.69E+12,3174.158553,2,0.10915,3174.158553,0
1.69E+12,29080.71,29080.71,29080.71,29080.71,0,1.69E+12,0,0,0,0,0
1.69E+12,29080.71,29080.71,29080.71,29080.71,0,1.69E+12,0,0,0,0,0
1.69E+12,29080.71,29080.71,29080.71,29080.71,0,1.69E+12,0,0,0,0,0
1.69E+12,29083.18,29083.18,29083.18,29083.18,0.00428,1.69E+12,124.4760104,2,0.00428,124.4760104,0
1.69E+12,29083.18,29083.18,29083.18,29083.18,0,1.69E+12,0,0,0,0,0
1.69E+12,29083.18,29083.18,29083.18,29083.18,0,1.69E+12,0,0,0,0,0
1.69E+12,29052.83,29058.41,29052.83,29057.42,0.23726,1.69E+12,6894.335686,13,0.23726,6894.335686,0
1.69E+12,29057.42,29057.42,29057.42,29057.42,0,1.69E+12,0,0,0,0,0
1.69E+12,29057.42,29057.42,29057.42,29057.42,0,1.69E+12,0,0,0,0,0
1.69E+12,29062.52,29062.52,29062.52,29062.52,0.1862,1.69E+12,5411.441224,3,0.1862,5411.441224,0
1.69E+12,29062.53,29062.53,29062.39,29062.39,0.11632,1.69E+12,3380.539606,2,0,0,0
1.69E+12,29062.39,29062.39,29062.39,29062.39,0,1.69E+12,0,0,0,0,0
1.69E+12,29062.39,29062.39,29062.39,29062.39,0,1.69E+12,0,0,0,0,0
1.69E+12,29062.39,29062.39,29062.39,29062.39,0,1.69E+12,0,0,0,0,0
1.69E+12,29062.39,29062.39,29062.39,29062.39,0,1.69E+12,0,0,0,0,0
1.69E+12,29062.39,29062.39,29062.39,29062.39,0,1.69E+12,0,0,0,0,0
1.69E+12,29052.41,29054.88,29051.91,29052.05,0.31668,1.69E+12,9200.254779,6,0.31668,9200.254779,0
1.69E+12,29039.09,29039.09,29039.09,29039.09,0.10086,1.69E+12,2928.882617,1,0.10086,2928.882617,0
1.69E+12,29039.09,29039.09,29039.09,29039.09,0,1.69E+12,0,0,0,0,0
1.69E+12,29037.42,29037.43,29036.6,29036.6,0.40934,1.69E+12,11886.06094,17,0.13951,4051.011471,0
1.69E+12,29038.29,29038.43,29038.29,29038.43,0.11793,1.69E+12,3424.499642,2,0.11793,3424.499642,0
1.69E+12,29046.42,29049.42,29044.44,29044.44,0.45949,1.69E+12,13346.68535,13,0.1818,5280.882006,0
1.69E+12,29044.44,29044.44,29044.44,29044.44,0,1.69E+12,0,0,0,0,0
1.69E+12,29039.64,29045.33,29039.5,29045.33,0.10913,1.69E+12,3169.084811,3,0.00051,14.8131183,0
1.69E+12,29045.33,29045.33,29045.33,29045.33,0,1.69E+12,0,0,0,0,0
1.69E+12,29039.51,29039.51,29039.5,29039.5,0.10495,1.69E+12,3047.695568,2,0,0,0
1.69E+12,29039.5,29039.5,29039.5,29039.5,0,1.69E+12,0,0,0,0,0
1.69E+12,29039.5,29039.5,29039.5,29039.5,0,1.69E+12,0,0,0,0,0
1.69E+12,29044.71,29047.96,29044.71,29047.96,0.19918,1.69E+12,5785.447933,3,0.19918,5785.447933,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.96,29047.96,29047.96,29047.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29024.23,29024.23,29024.11,29024.11,0.10274,1.69E+12,2981.937319,2,0,0,0
1.69E+12,29029.97,29029.98,29029.95,29029.95,0.15824,1.69E+12,4593.702638,7,0.15824,4593.702638,0
1.69E+12,29029.95,29029.95,29029.95,29029.95,0,1.69E+12,0,0,0,0,0
1.69E+12,29033.89,29034.02,29033.89,29034.02,0.10844,1.69E+12,3148.448527,6,0.10844,3148.448527,0
1.69E+12,29037.33,29039.69,29037.33,29039.69,0.00435,1.69E+12,126.3132351,2,0.00435,126.3132351,0
1.69E+12,29039.69,29039.69,29039.69,29039.69,0,1.69E+12,0,0,0,0,0
1.69E+12,29038.97,29047.02,29038.97,29045.16,0.8398,1.69E+12,24391.72683,22,0.72473,21049.49803,0
1.69E+12,29045.16,29045.16,29045.16,29045.16,0,1.69E+12,0,0,0,0,0
1.69E+12,29055.36,29057.89,29055.36,29057.89,0.29235,1.69E+12,8494.822926,6,0.29235,8494.822926,0
1.69E+12,29058.99,29058.99,29058.99,29058.99,0.00215,1.69E+12,62.4768285,3,0.00215,62.4768285,0
1.69E+12,29058.99,29058.99,29058.99,29058.99,0,1.69E+12,0,0,0,0,0
1.69E+12,29058.99,29058.99,29058.99,29058.99,0,1.69E+12,0,0,0,0,0
1.69E+12,29053.48,29053.48,29053.48,29053.48,0.04149,1.69E+12,1205.428885,1,0,0,0
1.69E+12,29053.48,29053.48,29053.48,29053.48,0,1.69E+12,0,0,0,0,0
1.69E+12,29053.48,29053.48,29053.48,29053.48,0,1.69E+12,0,0,0,0,0
1.69E+12,29057.75,29057.75,29057.75,29057.75,0.16666,1.69E+12,4842.764615,1,0.16666,4842.764615,0
1.69E+12,29057.75,29057.75,29057.75,29057.75,0,1.69E+12,0,0,0,0,0
1.69E+12,29079.31,29080.15,29079.31,29080.01,0.48054,1.69E+12,13973.94023,7,0.24654,7169.213087,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0.00056,1.69E+12,16.282336,1,0,0,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0.0016,1.69E+12,46.52096,1,0,0,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0,1.69E+12,0,0,0,0,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0,1.69E+12,0,0,0,0,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0,1.69E+12,0,0,0,0,0
1.69E+12,29075.6,29075.6,29075.6,29075.6,0,1.69E+12,0,0,0,0,0
1.69E+12,29068.43,29068.43,29068.43,29068.43,0.01505,1.69E+12,437.4798715,2,0,0,0
1.69E+12,29068.43,29068.43,29068.43,29068.43,0,1.69E+12,0,0,0,0,0
1.69E+12,29067.58,29067.58,29062.98,29062.98,0.10874,1.69E+12,3160.347959,9,0,0,0
1.69E+12,29062.98,29062.98,29062.98,29062.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29059.62,29059.62,29059.62,29059.62,0.00035,1.69E+12,10.170867,1,0,0,0
1.69E+12,29059.48,29059.48,29056.98,29056.98,0.20586,1.69E+12,5981.920897,6,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29056.98,29056.98,29056.98,29056.98,0,1.69E+12,0,0,0,0,0
1.69E+12,29053.63,29053.63,29053.63,29053.63,0.00288,1.69E+12,83.6744544,1,0,0,0
1.69E+12,29062.17,29062.32,29062.17,29062.32,0.12444,1.69E+12,3616.515047,11,0.12444,3616.515047,0
1.69E+12,29062.32,29062.32,29062.32,29062.32,0,1.69E+12,0,0,0,0,0
1.69E+12,29058.71,29058.71,29058.66,29058.66,0.00064,1.69E+12,18.5975604,2,0,0,0
1.69E+12,29058.66,29058.66,29058.66,29058.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29058.66,29058.66,29058.66,29058.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29058.66,29058.66,29058.66,29058.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29058.66,29058.66,29058.66,29058.66,0,1.69E+12,0,0,0,0,0
1.69E+12,29064.07,29064.22,29057.93,29057.93,0.03702,1.69E+12,1075.839745,10,0.01851,537.9761337,0
1.69E+12,29064.05,29064.22,29057.93,29057.93,0.08634,1.69E+12,2509.132095,23,0.04317,1254.695719,0
1.69E+12,29064.06,29064.22,29057.93,29057.93,0.08622,1.69E+12,2505.645424,23,0.04311,1252.952039,0
1.69E+12,29064.06,29064.22,29054.09,29054.09,0.04999,1.69E+12,1452.695386,14,0.01845,536.2321102,0
1.69E+12,29054.09,29054.09,29054.09,29054.09,0,1.69E+12,0,0,0,0,0
1.69E+12,29054.09,29054.09,29054.09,29054.09,0,1.69E+12,0,0,0,0,0
1.69E+12,29049.76,29049.76,29049.75,29049.75,0.16666,1.69E+12,4841.431365,2,0,0,0
1.69E+12,29049.75,29049.75,29049.75,29049.75,0,1.69E+12,0,0,0,0,0
1.69E+12,29052.09,29052.23,29052.09,29052.23,0.11639,1.69E+12,3381.386645,3,0.11639,3381.386645,0
1.69E+12,29050.6,29052.03,29045.64,29045.64,0.31228,1.69E+12,9070.830908,22,0.0123,357.338539,0
1.69E+12,29045.64,29045.64,29045.64,29045.64,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.54,29047.54,29043.6,29043.6,0.02776,1.69E+12,806.31858,3,0.01719,499.3272126,0
1.69E+12,29047.85,29058.2,29044.81,29058.2,0.3668,1.69E+12,10656.02251,13,0.36065,10477.39693,0
1.69E+12,29061.21,29067.4,29061.21,29067.4,0.29902,1.69E+12,8690.325695,9,0.29902,8690.325695,0
1.69E+12,29066.51,29066.51,29066.51,29066.51,0.01711,1.69E+12,497.3279861,1,0,0,0
1.69E+12,29072.21,29072.21,29066.37,29066.37,0.03684,1.69E+12,1070.915221,7,0.01842,535.5101082,0
1.69E+12,29072.21,29072.21,29066.37,29066.37,0.14873,1.69E+12,4323.18765,11,0.02456,714.0134776,0
1.69E+12,29066.47,29066.47,29060.15,29060.15,0.19982,1.69E+12,5807.436166,5,0,0,0
1.69E+12,29060.15,29060.15,29060.15,29060.15,0,1.69E+12,0,0,0,0,0
1.69E+12,29065.52,29065.52,29065.52,29065.52,0.00614,1.69E+12,178.4622928,1,0.00614,178.4622928,0
1.69E+12,29065.52,29065.52,29065.52,29065.52,0,1.69E+12,0,0,0,0,0
1.69E+12,29065.52,29065.52,29065.52,29065.52,0,1.69E+12,0,0,0,0,0
1.69E+12,29055.6,29055.6,29055.6,29055.6,0.001,1.69E+12,29.0556,1,0.001,29.0556,0
1.69E+12,29060.23,29060.23,29060.23,29060.23,0.01719,1.69E+12,499.5453537,1,0.01719,499.5453537,0
1.69E+12,29060.23,29060.23,29060.23,29060.23,0,1.69E+12,0,0,0,0,0
1.69E+12,29060.23,29060.23,29060.23,29060.23,0,1.69E+12,0,0,0,0,0
1.69E+12,29048.55,29048.55,29021.81,29021.81,2.724,1.69E+12,79091.29026,11,0,0,0
1.69E+12,29052.69,29052.69,29052.69,29052.69,0.00756,1.69E+12,219.6383364,6,0.00756,219.6383364,0
1.69E+12,29052.69,29052.79,29048.42,29048.42,0.11286,1.69E+12,3278.458125,5,0.01245,361.7062725,0
1.69E+12,29049.5,29050.96,29049.5,29050.96,0.12645,1.69E+12,3673.45246,11,0.12645,3673.45246,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.96,29050.96,29050.96,29050.96,0,1.69E+12,0,0,0,0,0
1.69E+12,29046.83,29050.92,29046.83,29050.92,0.28107,1.69E+12,8164.935455,7,0.28107,8164.935455,0
1.69E+12,29050.92,29050.92,29050.92,29050.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.92,29050.92,29050.92,29050.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.92,29050.92,29050.92,29050.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29050.92,29050.92,29050.92,29050.92,0,1.69E+12,0,0,0,0,0
1.69E+12,29047.39,29047.39,29041.17,29041.17,0.03735,1.69E+12,1084.849618,3,0,0,0
1.69E+12,29041.17,29041.17,29041.17,29041.17,0,1.69E+12,0,0,0,0,0
1.69E+12,29041.17,29041.17,29041.17,29041.17,0,1.69E+12,0,0,0,0,0
1.69E+12,29041.17,29041.17,29041.17,29041.17,0,1.69E+12,0,0,0,0,0
1.69E+12,29041.17,29041.17,29041.17,29041.17,0,1.69E+12,0,0,0,0,0
1.69E+12,29041.17,29041.17,29038.1,29038.1,0.11998,1.69E+12,3484.32726,6,0,0,0
1.69E+12,29038.1,29038.1,29038.1,29038.1,0,1.69E+12,0,0,0,0,0
1.69E+12,29038.24,29038.24,29038.24,29038.24,0.10069,1.69E+12,2923.860386,3,0.10069,2923.860386,0
1.69E+12,29027.9,29027.9,29027.9,29027.9,0.00862,1.69E+12,250.220498,1,0,0,0
1.69E+12,29027.9,29027.9,29027.9,29027.9,0,1.69E+12,0,0,0,0,0
1.69E+12,29027.9,29027.9,29027.9,29027.9,0,1.69E+12,0,0,0,0,0
1.69E+12,29034.11,29034.11,29034.11,29034.11,0.0172,1.69E+12,499.386692,2,0.0172,499.386692,0
1.69E+12,29038.99,29038.99,29038.99,29038.99,0.0034,1.69E+12,98.732566,1,0.0034,98.732566,0
1.69E+12,29038.99,29038.99,29038.99,29038.99,0,1.69E+12,0,0,0,0,0
1.69E+12,29038.99,29038.99,29038.99,29038.99,0,1.69E+12,0,0,0,0,0
