,Open,High,Low,Close,Volume_BTC
1.67254E+12,16521.67,16523.75,16519,16522.49,64.10452
1.67254E+12,16522.44,16524.02,16520.81,16523.18,30.43531
1.67254E+12,16522.56,16524.76,16521.29,16524.31,32.16755
1.67254E+12,16524.3,16524.34,16521.81,16523,20.98082
1.67254E+12,16523.1,16523.16,16521.73,16522.6,16.42919
1.67254E+12,16522.6,16523.33,16520.74,16523.06,25.76694
1.67254E+12,16523.06,16523.44,16520.11,16521.61,18.92075
1.67254E+12,16521.61,16522.24,16520.73,16520.75,17.323
1.67254E+12,16520.83,16523.52,16520.61,16522.17,40.27703
1.67254E+12,16522.2,16522.31,16519.67,16520.26,40.28648
1.67254E+12,16520.36,16521,16515.31,16519.39,80.23958
1.67254E+12,16519.31,16519.91,16518.04,16518.26,31.15943
1.67254E+12,16518.34,16518.56,16509.91,16513.22,216.94126
1.67254E+12,16512.93,16514.91,16511.88,16513.62,50.38177
1.67254E+12,16513.59,16515.47,16511.34,16514.8,47.43554
1.67254E+12,16514.71,16518.82,16514.12,16518.28,39.09846
1.67254E+12,16518.35,16521,16516.71,16521,35.54967
1.67254E+12,16520.79,16524.66,16518.91,16520.69,55.36751
1.67254E+12,16520.77,16522.54,16520.26,16521.64,22.36478
1.67254E+12,16521.64,16523.17,16519.83,16520.89,43.44361
1.67254E+12,16521.1,16523.27,16520.16,16522.03,48.01367
1.67254E+12,16522.32,16522.77,16521.4,16522.3,47.97133
1.67254E+12,16522.07,16523.87,16521.53,16523.19,39.83125
1.67254E+12,16522.88,16524.23,16520.2,16521.41,32.83648
1.67254E+12,16521.83,16523.23,16521.28,16522.06,15.19367
1.67254E+12,16522.11,16522.42,16520,16522.03,21.2648
1.67254E+12,16521.99,16522.22,16518.81,16520.25,28.29598
1.67254E+12,16520.22,16522.03,16519.31,16521.53,20.21824
1.67254E+12,16521.53,16525.65,16521.46,16525.12,49.15093
1.67254E+12,16525.1,16525.95,16523.32,16525.11,38.16568
1.67254E+12,16524.94,16525.52,16524.13,16524.14,26.53476
1.67254E+12,16524.34,16525.8,16524.34,16524.63,17.22716
1.67254E+12,16524.68,16526.15,16524.32,16524.95,24.78487
1.67254E+12,16524.96,16526.28,16523.58,16525.64,34.16358
1.67254E+12,16525.53,16528.67,16525.53,16528.21,31.66078
1.67254E+12,16528.2,16529.06,16524.66,16525.57,27.57237
1.67254E+12,16525.71,16525.9,16524.45,16525.44,16.00814
1.67254E+12,16525.44,16525.91,16524.4,16524.96,28.69371
1.67254E+12,16525.01,16526.68,16524.41,16525.73,24.37238
1.67254E+12,16525.63,16526.68,16525,16526.12,17.62352
1.67254E+12,16526,16527.21,16524.74,16525.4,24.65174
1.67254E+12,16525.5,16525.62,16522.4,16524,47.00349
1.67254E+12,16524.02,16524.49,16522.56,16524.09,21.44026
1.67254E+12,16524.3,16524.75,16522.38,16523.23,24.59099
1.67254E+12,16523.06,16525.71,16522.68,16524.77,26.76781
1.67255E+12,16524.69,16525.78,16521.56,16523.53,37.31385
1.67255E+12,16523.71,16523.89,16521.56,16523.18,21.04458
1.67255E+12,16523.24,16525.3,16523.23,16524.48,26.75256
1.67255E+12,16524.44,16524.56,16522.92,16523.99,13.84437
1.67255E+12,16523.94,16529.49,16523.58,16528.55,38.10387
1.67255E+12,16528.63,16528.84,16526.24,16526.98,33.30236
1.67255E+12,16527.19,16527.86,16525.76,16527.32,15.91332
1.67255E+12,16527.34,16528.7,16526.3,16526.3,19.65073
1.67255E+12,16526.28,16526.31,16524.79,16525.99,24.9338
1.67255E+12,16525.92,16526.19,16524.43,16525.29,26.79837
1.67255E+12,16525.08,16525.9,16523.6,16524.86,46.95043
1.67255E+12,16524.88,16525.14,16524.5,16524.79,11.08481
1.67255E+12,16524.79,16526.23,16524.41,16525.83,32.04166
1.67255E+12,16525.75,16527.89,16525.38,16525.63,32.14918
1.67255E+12,16525.58,16526.11,16524.95,16525.95,14.58056
1.67255E+12,16525.95,16526.05,16524.66,16524.93,25.44153
1.67255E+12,16524.93,16527.41,16523.56,16525.96,63.35734
1.67255E+12,16525.92,16526.41,16519.86,16523.5,57.32095
1.67255E+12,16523,16524.19,16518.16,16520.94,56.48551
1.67255E+12,16521.07,16521.96,16518.56,16518.98,37.30588
1.67255E+12,16519.26,16521.12,16518.74,16519.49,30.26008
1.67255E+12,16519.4,16521,16517.79,16518.23,62.0417
1.67255E+12,16518.36,16521,16518.35,16520.01,22.97841
1.67255E+12,16519.76,16520.11,16517.93,16518.64,17.09625
1.67255E+12,16518.65,16518.86,16516.3,16517.83,35.17346
1.67255E+12,16517.84,16519.1,16516.02,16518.18,31.82545
1.67255E+12,16518.02,16518.53,16516.13,16518.01,20.00524
1.67255E+12,16517.9,16521.78,16517.29,16521.36,40.43751
1.67255E+12,16521.4,16522.04,16520.32,16521.52,14.94258
1.67255E+12,16521.44,16521.95,16517.01,16519.76,39.09342
1.67255E+12,16519.56,16520.74,16514.54,16516,64.75342
1.67255E+12,16515.86,16516.73,16508.01,16512.88,134.05649
1.67255E+12,16512.99,16516.65,16511,16515.79,44.44505
1.67255E+12,16516.05,16516.73,16511.64,16513.52,51.60065
1.67255E+12,16513.55,16514.77,16510.47,16512.9,34.06423
1.67255E+12,16512.87,16512.96,16511.12,16512.26,21.8382
1.67255E+12,16512.14,16515.21,16511.84,16515.11,27.26331
1.67255E+12,16514.94,16515.83,16513.42,16514.41,36.2421
1.67255E+12,16514.59,16515,16512.74,16512.98,13.43577
1.67255E+12,16512.98,16514.77,16509.2,16510.74,66.99212
1.67255E+12,16510.74,16511.82,16509.85,16510.33,44.35499
1.67255E+12,16510.47,16511.7,16509.59,16511.48,72.21922
1.67255E+12,16511.21,16511.93,16510.75,16511.51,48.23905
1.67255E+12,16511.39,16512.95,16510.8,16512.53,44.06105
1.67255E+12,16512.57,16514.71,16512.48,16514.33,32.11633
1.67255E+12,16514.35,16517.03,16513.99,16515.35,37.42444
1.67255E+12,16515.33,16515.97,16513.6,16514.42,27.58611
1.67255E+12,16514.42,16516.8,16513.84,16515.78,30.78727
1.67255E+12,16515.89,16516.85,16515,16515.94,18.42727
1.67255E+12,16515.91,16517.56,16514.5,16517.03,33.02862
1.67255E+12,16517.03,16517.05,16514.3,16516.14,24.47858
1.67255E+12,16516.21,16517.01,16514.98,16515.18,25.27568
1.67255E+12,16515.18,16515.45,16514.02,16514.89,35.37638
1.67255E+12,16514.7,16516.76,16514.5,16514.82,39.70304
1.67255E+12,16515.09,16515.92,16511.36,16512.64,66.36084
1.67255E+12,16512.22,16513,16510.78,16512.12,37.06985
1.67255E+12,16512.4,16512.41,16510.6,16510.64,22.05817
1.67255E+12,16510.6,16511.88,16509.41,16510.22,46.80928
1.67255E+12,16510.29,16511.39,16509.31,16510.2,21.55141
1.67255E+12,16510.24,16510.8,16508.37,16509.17,32.58151
1.67255E+12,16509.17,16517.15,16508.34,16514.87,111.99446
1.67255E+12,16514.87,16518.66,16514.43,16517.67,90.29894
1.67255E+12,16517.66,16517.66,16509,16510.23,56.94906
1.67255E+12,16510.02,16511.74,16509.5,16511.02,18.18786
1.67255E+12,16511.22,16513.4,16510.64,16512.31,27.06562
1.67255E+12,16512.18,16513.88,16511.75,16513,17.62027
1.67255E+12,16512.89,16512.99,16508.01,16510.08,33.57769
1.67255E+12,16510.38,16510.91,16508.51,16509.12,19.74333
1.67255E+12,16509.16,16511.82,16508.57,16510.92,38.55525
1.67255E+12,16510.81,16514.58,16503.32,16514.05,119.14315
1.67255E+12,16514.01,16514.54,16512.05,16513.92,26.07457
1.67255E+12,16513.84,16514.74,16513.16,16513.77,14.76496
1.67255E+12,16513.9,16515.27,16512.63,16514.25,28.89102
1.67255E+12,16514.25,16515.65,16513.19,16514.89,24.45093
1.67255E+12,16514.69,16515.76,16513.35,16515.43,17.07343
1.67255E+12,16515.41,16515.77,16513.64,16514.52,19.4174
1.67255E+12,16514.65,16515.72,16514,16514.51,22.31111
1.67255E+12,16514.43,16515.1,16512.47,16512.91,22.81999
1.67255E+12,16512.9,16514.54,16511.1,16511.64,37.82378
1.67255E+12,16511.72,16515.45,16505.74,16507.11,89.48001
1.67255E+12,16507.11,16508.12,16505.59,16506.62,39.5223
1.67255E+12,16506.43,16507.85,16503.36,16505.16,62.3796
1.67255E+12,16505.13,16506.89,16504.2,16505.74,70.77341
1.67255E+12,16505.7,16509.99,16504.71,16508.65,24.33881
1.67255E+12,16508.73,16509.66,16508.33,16508.83,9.41445
1.67255E+12,16508.86,16509.43,16508.16,16508.82,13.13006
1.67255E+12,16508.56,16511.31,16507.82,16510.39,30.66156
1.67255E+12,16510.17,16512.5,16509.31,16511.66,36.16292
1.67255E+12,16511.1,16511.62,16509.31,16509.89,22.93445
1.67255E+12,16510.21,16511.02,16507.62,16508.8,30.9171
1.67255E+12,16508.8,16509.99,16508.12,16508.35,30.14504
1.67255E+12,16508.53,16509.99,16507.99,16508.61,22.16384
1.67255E+12,16508.56,16509.27,16505.62,16506.28,50.42912
1.67255E+12,16506.28,16506.8,16504.24,16505.1,38.87452
1.67255E+12,16505.11,16509.12,16504.56,16508.52,43.75766
1.67255E+12,16508.53,16510.16,16506.73,16507.94,35.60998
1.67255E+12,16507.89,16510.29,16507.53,16507.85,29.86792
1.67255E+12,16507.92,16510.14,16507.58,16509.59,23.88336
1.67255E+12,16509.55,16511,16509.17,16510.26,27.61956
1.67255E+12,16510.29,16513,16508.54,16511.58,59.14765
1.67255E+12,16511.89,16513.65,16511.22,16512.5,34.12898
1.67255E+12,16512.43,16512.76,16508.6,16509.24,27.64388
1.67255E+12,16509.23,16510.69,16508.73,16509.74,20.16536
1.67255E+12,16509.65,16510.17,16508.01,16508.65,21.50874
1.67255E+12,16508.71,16511.77,16508.27,16511.32,20.52612
1.67255E+12,16511.25,16512.05,16510.34,16511.55,13.28113
1.67255E+12,16511.55,16512.57,16511.25,16511.73,18.63888
1.67255E+12,16511.73,16512.17,16510.68,16510.71,16.95583
1.67255E+12,16510.87,16511.7,16509.05,16509.76,15.31494
1.67255E+12,16509.76,16510.02,16507.57,16509.01,27.08127
1.67255E+12,16509.01,16509.78,16507.53,16508.42,25.05783
1.67255E+12,16508.39,16509.52,16507.89,16509,27.97029
1.67255E+12,16509,16509.66,16508.13,16508.69,18.79312
1.67255E+12,16508.65,16509.1,16507.64,16507.64,18.83937
1.67255E+12,16507.7,16511.26,16506.24,16511.1,29.88053
1.67255E+12,16511.1,16511.9,16509.31,16510.25,31.87428
1.67255E+12,16510.3,16513.94,16509.96,16513.56,37.95538
1.67255E+12,16513.56,16513.86,16512,16513.71,41.88041
1.67255E+12,16513.75,16514.85,16512.67,16512.67,66.62119
1.67255E+12,16512.67,16514.02,16510.97,16513.02,21.10359
1.67255E+12,16513.01,16514.36,16512.31,16513.11,19.4971
1.67255E+12,16513.11,16514.9,16512.21,16512.45,22.38187
1.67255E+12,16512.45,16513.63,16510.62,16512.83,23.22192
1.67255E+12,16512.72,16513.45,16511.21,16512.79,20.76238
1.67255E+12,16512.31,16514.85,16511.55,16513.8,35.14032
1.67255E+12,16513.9,16515.19,16512.84,16514.68,27.62674
1.67255E+12,16514.68,16518.14,16514.35,16517.11,58.12155
1.67255E+12,16516.96,16524.26,16516.4,16522.35,174.05229
1.67255E+12,16522.51,16525.7,16520.63,16523.18,77.95032
1.67255E+12,16522.9,16524.16,16521.19,16522.06,36.15251
1.67255E+12,16522.06,16525.84,16520.7,16525.12,47.56708
1.67255E+12,16525.19,16527.57,16524.67,16526.68,40.14562
1.67255E+12,16526.73,16529.95,16526.36,16529.11,90.76107
1.67255E+12,16528.91,16534.56,16528.18,16531.09,106.56188
1.67255E+12,16531.41,16533.26,16530.54,16532.27,29.79513
1.67255E+12,16532.26,16532.64,16528.1,16528.5,76.78694
1.67255E+12,16528.61,16529.63,16527.76,16529.56,17.17328
1.67255E+12,16529.32,16529.46,16523.13,16524.77,62.02652
1.67255E+12,16524.76,16527.25,16522.7,16526.33,72.56472
1.67255E+12,16526.3,16530.98,16525.96,16530.02,50.11504
1.67255E+12,16530.14,16530.88,16528.69,16530.25,25.02401
1.67255E+12,16530.26,16531.78,16527.21,16528.07,45.38042
1.67255E+12,16527.79,16530.22,16527.19,16529.01,30.53401
1.67255E+12,16529.06,16529.9,16527.5,16528.35,24.14513
1.67255E+12,16528.24,16530.14,16528.07,16529.75,23.84667
1.67255E+12,16529.76,16535.5,16529.45,16534.65,48.44264
1.67255E+12,16534.83,16535.65,16532.13,16533.31,71.76744
1.67255E+12,16533.15,16538.8,16532.5,16538.49,43.3109
1.67255E+12,16538.51,16540.6,16537.94,16539.03,47.39933
1.67255E+12,16538.81,16540.54,16538.59,16540.3,20.78113
1.67255E+12,16540.3,16540.3,16534.31,16535.73,111.6756
1.67255E+12,16535.61,16536.25,16533.46,16534.9,43.24309
1.67255E+12,16534.68,16537.8,16534.63,16537.09,34.61605
1.67255E+12,16536.97,16536.97,16535.52,16536.63,24.00967
1.67255E+12,16536.59,16537.22,16532.48,16536.33,58.21412
1.67255E+12,16536.33,16537.62,16534.66,16536.58,38.20033
1.67255E+12,16536.58,16537.61,16536.28,16537.06,27.13103
1.67255E+12,16537.06,16537.64,16535.16,16537.27,25.89677
1.67255E+12,16537.27,16540.77,16537.15,16539.9,41.2947
1.67255E+12,16539.9,16541.2,16535.02,16536.04,132.51929
1.67255E+12,16536.04,16536.26,16535.04,16536.04,12.99698
1.67255E+12,16536.2,16536.68,16534.09,16534.85,27.12732
1.67255E+12,16534.91,16536.74,16534.91,16535.65,19.67258
1.67255E+12,16535.66,16536.39,16529.9,16530.85,64.03099
1.67255E+12,16530.84,16532.54,16530.79,16532.07,17.13352
1.67255E+12,16531.9,16533,16529.84,16530.32,31.07549
1.67255E+12,16530.31,16532,16530,16531.36,18.32722
1.67256E+12,16531.54,16532.35,16530.75,16531.62,21.50321
1.67256E+12,16531.55,16533.45,16531.55,16532.06,17.50892
1.67256E+12,16532.2,16533.15,16531.27,16532.38,19.12548
1.67256E+12,16532.54,16533.59,16531.31,16533.24,23.73452
1.67256E+12,16533.18,16535.77,16532.51,16534.96,34.49849
1.67256E+12,16534.96,16536,16534.92,16535,54.01838
1.67256E+12,16534.92,16535.8,16533.84,16535.73,28.05882
1.67256E+12,16535.65,16536.47,16535.08,16535.54,31.37656
1.67256E+12,16535.55,16536.26,16534.56,16536.08,30.88795
1.67256E+12,16535.99,16536.08,16534.33,16535.27,17.5806
1.67256E+12,16535.5,16536.8,16534.88,16536.77,27.59718
1.67256E+12,16536.47,16536.79,16535,16536,28.28173
1.67256E+12,16535.98,16537.5,16534.29,16535.09,30.1009
1.67256E+12,16535.17,16535.17,16532.93,16532.99,19.52297
1.67256E+12,16533.01,16533.31,16531.25,16531.64,30.65636
1.67256E+12,16531.55,16532.02,16530,16531,62.43587
1.67256E+12,16531,16531.94,16530.33,16531.09,9.64322
1.67256E+12,16531.13,16532.52,16530.84,16531.61,18.61582
1.67256E+12,16531.32,16531.94,16530.54,16531.75,16.63044
1.67256E+12,16531.7,16532,16530.58,16531.37,19.67523
1.67256E+12,16531.37,16532.4,16531.08,16531.5,14.80144
1.67256E+12,16531.46,16532.24,16530.96,16531.15,12.03802
1.67256E+12,16531.31,16531.67,16530.61,16531.29,10.44511
1.67256E+12,16531.29,16535.44,16530.83,16532.31,48.94762
1.67256E+12,16532.14,16534,16532.05,16533.41,23.57186
1.67256E+12,16533.43,16534.21,16532.32,16532.32,26.72402
1.67256E+12,16532.43,16532.6,16529.68,16531.11,39.72551
1.67256E+12,16531.05,16531.93,16529.48,16530.55,25.53265
1.67256E+12,16530.28,16531.32,16516.31,16519.15,114.92336
